interval_begin,interval_end,interval_id,edge_arrived,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_sampledSeconds
2640.00,2700.00,e_r2pn_1_to_rp1,0,0,3,1107701847.173,0,0,3,4.12
2640.00,2700.00,e_r2pn_1_to_rp1,1,0,7,881567590#1,0,0,6,43.62
2640.00,2700.00,e_plsr_to_rp1,0,0,6,22674672,0,0,8,413.98
2640.00,2700.00,e_plsr_to_rp1,0,0,8,591402342#0,0,0,8,309.54
2640.00,2700.00,e_plsr_to_rp1,0,1,8,591402342#1,0,0,10,123.57
2640.00,2700.00,e_plsr_to_rp1,0,0,10,689277290#0,0,0,10,112.50
2640.00,2700.00,e_plsr_to_rp1,0,0,10,689277290#1,0,0,10,44.04
2640.00,2700.00,e_grgn_to_rp1,0,0,6,34778584#0,0,0,5,64.87
2640.00,2700.00,e_grgn_to_rp1,0,0,5,34778584#1,0,0,5,8.82
2700.00,2760.00,e_r2ps_to_rp1,0,0,2,689277284#1,0,0,0,735.75
2700.00,2760.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,60.00
2700.00,2760.00,e_r2pn_0_to_rp1,0,0,8,689277282,0,0,8,86.97
2700.00,2760.00,e_r2pn_0_to_rp1,0,0,16,881567590#0,6,6,16,93.06
2700.00,2760.00,e_r2pn_0_to_rp1,0,0,17,881567590#1,0,0,16,21.03
2700.00,2760.00,e_r2pn_1_to_rp1,0,0,9,1107701847.173,0,0,9,14.38
2700.00,2760.00,e_r2pn_1_to_rp1,0,0,17,881567590#1,0,0,16,21.03
2700.00,2760.00,e_plsr_to_rp1,0,0,3,22674672,0,0,1,461.08
2700.00,2760.00,e_plsr_to_rp1,0,0,1,591402342#0,0,0,1,351.69
2700.00,2760.00,e_plsr_to_rp1,0,0,1,591402342#1,0,0,1,116.68
2700.00,2760.00,e_plsr_to_rp1,0,0,1,689277290#0,0,0,1,118.33
2700.00,2760.00,e_plsr_to_rp1,0,0,1,689277290#1,0,0,1,60.13
2700.00,2760.00,e_grgn_to_rp1,0,0,2,34778584#0,0,0,4,41.61
2700.00,2760.00,e_grgn_to_rp1,0,0,4,34778584#1,0,0,4,23.60
2760.00,2820.00,e_r2ps_to_rp1,0,0,4,689277284#1,0,0,0,961.03
2760.00,2820.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,60.00
2760.00,2820.00,e_r2pn_0_to_rp1,0,0,10,689277282,0,0,9,130.97
2760.00,2820.00,e_r2pn_0_to_rp1,0,1,11,881567590#0,2,2,10,154.01
2760.00,2820.00,e_r2pn_0_to_rp1,0,0,10,881567590#1,0,0,11,110.25
2760.00,2820.00,e_r2pn_1_to_rp1,0,0,3,1107701847.173,0,0,3,4.74
2760.00,2820.00,e_r2pn_1_to_rp1,0,0,10,881567590#1,0,0,11,110.25
2760.00,2820.00,e_plsr_to_rp1,0,0,1,22674672,0,0,2,464.85
2760.00,2820.00,e_plsr_to_rp1,0,0,2,591402342#0,0,0,1,356.67
2760.00,2820.00,e_plsr_to_rp1,0,0,1,591402342#1,0,0,1,116.39
2760.00,2820.00,e_plsr_to_rp1,0,0,1,689277290#0,0,0,1,117.54
2760.00,2820.00,e_plsr_to_rp1,0,0,1,689277290#1,0,0,1,51.22
2760.00,2820.00,e_grgn_to_rp1,0,0,4,34778584#0,0,0,3,63.89
2760.00,2820.00,e_grgn_to_rp1,0,0,3,34778584#1,0,0,2,33.73
2820.00,2880.00,e_r2ps_to_rp1,0,0,1,689277284#1,0,0,1,999.84
2820.00,2880.00,e_r2ps_to_rp1,0,0,1,689277284#2,0,0,1,58.64
2820.00,2880.00,e_r2pn_0_to_rp1,0,0,6,689277282,0,0,5,63.92
2820.00,2880.00,e_r2pn_0_to_rp1,0,0,10,881567590#0,3,3,13,125.70
2820.00,2880.00,e_r2pn_0_to_rp1,0,0,13,881567590#1,0,0,13,59.56
2820.00,2880.00,e_r2pn_1_to_rp1,0,0,3,1107701847.173,0,0,3,4.81
2820.00,2880.00,e_r2pn_1_to_rp1,0,0,13,881567590#1,0,0,13,59.56
2820.00,2880.00,e_plsr_to_rp1,0,0,2,22674672,0,0,1,467.85
2820.00,2880.00,e_plsr_to_rp1,0,0,2,591402342#0,0,0,2,399.75
2820.00,2880.00,e_plsr_to_rp1,0,0,2,591402342#1,0,0,1,128.41
2820.00,2880.00,e_plsr_to_rp1,0,0,2,689277290#0,0,0,1,133.10
2820.00,2880.00,e_plsr_to_rp1,0,0,1,689277290#1,0,0,2,36.67
2820.00,2880.00,e_grgn_to_rp1,0,0,3,34778584#0,0,0,0,120.90
2820.00,2880.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,60.00
2880.00,2940.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,1020.00
2880.00,2940.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,60.00
2880.00,2940.00,e_r2pn_0_to_rp1,0,0,9,689277282,0,0,7,190.42
2880.00,2940.00,e_r2pn_0_to_rp1,0,0,7,881567590#0,2,2,5,125.03
2880.00,2940.00,e_r2pn_0_to_rp1,0,0,4,881567590#1,0,0,3,7.58
2880.00,2940.00,e_r2pn_1_to_rp1,0,0,3,1107701847.173,0,0,3,4.63
2880.00,2940.00,e_r2pn_1_to_rp1,0,0,4,881567590#1,0,0,3,7.58
2880.00,2940.00,e_plsr_to_rp1,0,0,0,22674672,0,0,1,480.00
2880.00,2940.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,2,408.20
2880.00,2940.00,e_plsr_to_rp1,0,0,2,591402342#1,0,0,3,163.41
2880.00,2940.00,e_plsr_to_rp1,1,0,3,689277290#0,0,0,3,115.00
2880.00,2940.00,e_plsr_to_rp1,0,0,3,689277290#1,0,0,2,48.61
2880.00,2940.00,e_grgn_to_rp1,0,0,8,34778584#0,0,0,3,426.17
2880.00,2940.00,e_grgn_to_rp1,0,0,3,34778584#1,0,0,3,54.57
2940.00,3000.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,1020.00
2940.00,3000.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,1,60.00
2940.00,3000.00,e_r2pn_0_to_rp1,0,0,6,689277282,0,0,4,395.06
2940.00,3000.00,e_r2pn_0_to_rp1,0,0,7,881567590#0,2,2,6,155.39
2940.00,3000.00,e_r2pn_0_to_rp1,0,0,7,881567590#1,0,0,7,76.14
2940.00,3000.00,e_r2pn_1_to_rp1,0,0,4,1107701847.173,0,0,4,5.35
2940.00,3000.00,e_r2pn_1_to_rp1,0,0,7,881567590#1,0,0,7,76.14
2940.00,3000.00,e_plsr_to_rp1,0,0,7,22674672,0,0,8,396.69
2940.00,3000.00,e_plsr_to_rp1,0,0,11,591402342#0,0,0,10,297.42
2940.00,3000.00,e_plsr_to_rp1,0,0,9,591402342#1,0,0,9,102.32
2940.00,3000.00,e_plsr_to_rp1,0,0,9,689277290#0,0,0,9,113.49
2940.00,3000.00,e_plsr_to_rp1,0,0,8,689277290#1,0,0,8,30.72
2940.00,3000.00,e_grgn_to_rp1,0,0,7,34778584#0,0,0,9,450.84
2940.00,3000.00,e_grgn_to_rp1,0,0,9,34778584#1,0,0,9,33.84
3000.00,3060.00,e_r2ps_to_rp1,0,0,1,689277284#1,0,0,1,1000.66
3000.00,3060.00,e_r2ps_to_rp1,0,0,1,689277284#2,0,0,0,58.43
3000.00,3060.00,e_r2pn_0_to_rp1,0,0,6,689277282,0,0,8,489.91
3000.00,3060.00,e_r2pn_0_to_rp1,0,0,16,881567590#0,1,1,17,140.14
3000.00,3060.00,e_r2pn_0_to_rp1,0,0,17,881567590#1,0,0,18,49.00
3000.00,3060.00,e_r2pn_1_to_rp1,0,0,7,1107701847.173,0,0,7,9.31
3000.00,3060.00,e_r2pn_1_to_rp1,0,0,17,881567590#1,0,0,18,49.00
3000.00,3060.00,e_plsr_to_rp1,0,0,2,22674672,0,0,1,456.32
3000.00,3060.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,2,348.50
3000.00,3060.00,e_plsr_to_rp1,0,0,2,591402342#1,0,0,2,113.44
3000.00,3060.00,e_plsr_to_rp1,0,0,2,689277290#0,0,0,2,139.44
3000.00,3060.00,e_plsr_to_rp1,0,0,2,689277290#1,0,0,2,29.70
3000.00,3060.00,e_grgn_to_rp1,1,0,6,34778584#0,0,0,8,332.64
3000.00,3060.00,e_grgn_to_rp1,0,0,8,34778584#1,0,0,9,21.98
3060.00,3120.00,e_r2ps_to_rp1,0,0,1,689277284#1,0,0,1,998.47
3060.00,3120.00,e_r2ps_to_rp1,0,0,1,689277284#2,0,0,2,47.44
3060.00,3120.00,e_r2pn_0_to_rp1,0,0,7,689277282,0,0,7,292.36
3060.00,3120.00,e_r2pn_0_to_rp1,0,0,7,881567590#0,4,4,5,203.07
3060.00,3120.00,e_r2pn_0_to_rp1,0,0,5,881567590#1,0,0,4,21.68
3060.00,3120.00,e_r2pn_1_to_rp1,0,0,3,1107701847.173,0,0,3,4.41
3060.00,3120.00,e_r2pn_1_to_rp1,0,0,5,881567590#1,0,0,4,21.68
3060.00,3120.00,e_plsr_to_rp1,0,0,2,22674672,0,0,1,450.97
3060.00,3120.00,e_plsr_to_rp1,0,0,2,591402342#0,0,0,0,355.26
3060.00,3120.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,120.00
3060.00,3120.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,180.00
3060.00,3120.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,60.00
3060.00,3120.00,e_grgn_to_rp1,0,0,7,34778584#0,0,0,4,328.25
3060.00,3120.00,e_grgn_to_rp1,1,0,4,34778584#1,0,0,3,20.41
3120.00,3180.00,e_r2ps_to_rp1,0,0,5,689277284#1,0,0,5,896.86
3120.00,3180.00,e_r2ps_to_rp1,0,0,5,689277284#2,0,0,5,11.63
3120.00,3180.00,e_r2pn_0_to_rp1,0,0,6,689277282,0,0,4,408.22
3120.00,3180.00,e_r2pn_0_to_rp1,0,0,10,881567590#0,0,0,12,234.26
3120.00,3180.00,e_r2pn_0_to_rp1,0,0,11,881567590#1,0,0,11,48.86
3120.00,3180.00,e_r2pn_1_to_rp1,0,0,5,1107701847.173,0,0,5,44.70
3120.00,3180.00,e_r2pn_1_to_rp1,0,0,11,881567590#1,0,0,11,48.86
3120.00,3180.00,e_plsr_to_rp1,0,0,6,22674672,0,0,8,413.23
3120.00,3180.00,e_plsr_to_rp1,0,1,7,591402342#0,0,0,10,301.02
3120.00,3180.00,e_plsr_to_rp1,0,0,10,591402342#1,0,0,9,97.35
3120.00,3180.00,e_plsr_to_rp1,0,0,9,689277290#0,0,0,9,111.86
3120.00,3180.00,e_plsr_to_rp1,0,0,10,689277290#1,0,0,10,40.98
3120.00,3180.00,e_grgn_to_rp1,0,0,6,34778584#0,0,0,8,392.02
3120.00,3180.00,e_grgn_to_rp1,0,0,7,34778584#1,0,0,7,35.13
3180.00,3240.00,e_r2ps_to_rp1,0,0,2,689277284#1,0,0,7,928.83
3180.00,3240.00,e_r2ps_to_rp1,0,0,7,689277284#2,0,0,6,7.06
3180.00,3240.00,e_r2pn_0_to_rp1,0,0,6,689277282,0,0,9,394.59
3180.00,3240.00,e_r2pn_0_to_rp1,0,0,15,881567590#0,3,3,15,171.77
3180.00,3240.00,e_r2pn_0_to_rp1,0,0,16,881567590#1,1,1,17,68.25
3180.00,3240.00,e_r2pn_1_to_rp1,0,1,4,1107701847.173,0,0,5,8.78
3180.00,3240.00,e_r2pn_1_to_rp1,0,0,16,881567590#1,1,1,17,68.25
3180.00,3240.00,e_plsr_to_rp1,0,0,7,22674672,0,0,5,408.40
3180.00,3240.00,e_plsr_to_rp1,0,0,6,591402342#0,0,0,3,351.74
3180.00,3240.00,e_plsr_to_rp1,0,0,2,591402342#1,0,0,4,132.14
3180.00,3240.00,e_plsr_to_rp1,0,0,3,689277290#0,0,0,4,146.15
3180.00,3240.00,e_plsr_to_rp1,0,0,4,689277290#1,0,0,5,22.78
3180.00,3240.00,e_grgn_to_rp1,0,0,9,34778584#0,0,0,7,440.80
3180.00,3240.00,e_grgn_to_rp1,0,0,8,34778584#1,0,0,7,28.59
3240.00,3300.00,e_r2ps_to_rp1,0,0,6,689277284#1,0,0,2,861.50
3240.00,3300.00,e_r2ps_to_rp1,0,0,2,689277284#2,0,0,2,52.76
3240.00,3300.00,e_r2pn_0_to_rp1,0,0,7,689277282,0,0,5,317.20
3240.00,3300.00,e_r2pn_0_to_rp1,0,0,9,881567590#0,1,1,9,150.95
3240.00,3300.00,e_r2pn_0_to_rp1,1,0,9,881567590#1,0,0,7,36.38
3240.00,3300.00,e_r2pn_1_to_rp1,0,0,3,1107701847.173,0,0,3,4.26
3240.00,3300.00,e_r2pn_1_to_rp1,1,0,9,881567590#1,0,0,7,36.38
3240.00,3300.00,e_plsr_to_rp1,0,1,5,22674672,0,0,10,403.69
3240.00,3300.00,e_plsr_to_rp1,0,0,10,591402342#0,0,0,13,302.91
3240.00,3300.00,e_plsr_to_rp1,0,0,13,591402342#1,0,0,12,78.51
3240.00,3300.00,e_plsr_to_rp1,0,0,13,689277290#0,0,0,11,123.45
3240.00,3300.00,e_plsr_to_rp1,0,0,11,689277290#1,0,0,11,14.33
3240.00,3300.00,e_grgn_to_rp1,0,0,8,34778584#0,0,0,6,631.51
3240.00,3300.00,e_grgn_to_rp1,0,0,6,34778584#1,0,0,6,48.12
3300.00,3360.00,e_r2ps_to_rp1,0,0,1,689277284#1,0,0,0,1012.23
3300.00,3360.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,60.00
3300.00,3360.00,e_r2pn_0_to_rp1,0,0,12,689277282,0,0,5,667.01
3300.00,3360.00,e_r2pn_0_to_rp1,0,0,9,881567590#0,2,2,10,129.05
3300.00,3360.00,e_r2pn_0_to_rp1,0,0,10,881567590#1,0,0,11,19.80
3300.00,3360.00,e_r2pn_1_to_rp1,0,1,2,1107701847.173,0,0,3,6.38
3300.00,3360.00,e_r2pn_1_to_rp1,0,0,10,881567590#1,0,0,11,19.80
3300.00,3360.00,e_plsr_to_rp1,0,1,7,22674672,0,0,4,387.77
3300.00,3360.00,e_plsr_to_rp1,0,0,3,591402342#0,0,0,1,345.75
3300.00,3360.00,e_plsr_to_rp1,0,0,1,591402342#1,0,0,1,157.87
3300.00,3360.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,2,127.23
3300.00,3360.00,e_plsr_to_rp1,0,0,1,689277290#1,0,0,0,52.64
3300.00,3360.00,e_grgn_to_rp1,1,0,8,34778584#0,0,0,8,372.05
3300.00,3360.00,e_grgn_to_rp1,0,0,8,34778584#1,0,0,8,35.23
3360.00,3420.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,1020.00
3360.00,3420.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,60.00
3360.00,3420.00,e_r2pn_0_to_rp1,0,0,4,689277282,0,0,7,623.18
3360.00,3420.00,e_r2pn_0_to_rp1,0,0,7,881567590#0,4,4,5,186.00
3360.00,3420.00,e_r2pn_0_to_rp1,0,0,5,881567590#1,0,0,5,36.17
3360.00,3420.00,e_r2pn_1_to_rp1,0,0,4,1107701847.173,0,0,3,4.98
3360.00,3420.00,e_r2pn_1_to_rp1,0,0,5,881567590#1,0,0,5,36.17
3360.00,3420.00,e_plsr_to_rp1,0,0,2,22674672,0,0,2,461.14
3360.00,3420.00,e_plsr_to_rp1,0,0,2,591402342#0,0,0,2,345.17
3360.00,3420.00,e_plsr_to_rp1,0,0,2,591402342#1,0,0,2,117.19
3360.00,3420.00,e_plsr_to_rp1,0,0,3,689277290#0,0,0,1,173.00
3360.00,3420.00,e_plsr_to_rp1,0,0,2,689277290#1,0,0,2,60.38
3360.00,3420.00,e_grgn_to_rp1,0,0,4,34778584#0,0,0,3,542.05
3360.00,3420.00,e_grgn_to_rp1,0,0,3,34778584#1,0,0,3,40.92
3420.00,3480.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,1,1000.32
3420.00,3480.00,e_r2ps_to_rp1,0,0,1,689277284#2,0,0,2,40.79
3420.00,3480.00,e_r2pn_0_to_rp1,0,0,8,689277282,0,0,5,750.07
3420.00,3480.00,e_r2pn_0_to_rp1,0,0,14,881567590#0,2,2,14,248.17
3420.00,3480.00,e_r2pn_0_to_rp1,0,0,12,881567590#1,1,1,11,61.87
3420.00,3480.00,e_r2pn_1_to_rp1,0,0,6,1107701847.173,0,0,7,10.42
3420.00,3480.00,e_r2pn_1_to_rp1,0,0,12,881567590#1,1,1,11,61.87
3420.00,3480.00,e_plsr_to_rp1,0,0,2,22674672,0,0,2,461.30
3420.00,3480.00,e_plsr_to_rp1,0,0,2,591402342#0,0,0,1,362.42
3420.00,3480.00,e_plsr_to_rp1,0,0,1,591402342#1,0,0,1,115.96
3420.00,3480.00,e_plsr_to_rp1,0,0,1,689277290#0,0,0,2,174.17
3420.00,3480.00,e_plsr_to_rp1,0,1,1,689277290#1,0,0,2,58.95
3420.00,3480.00,e_grgn_to_rp1,0,0,7,34778584#0,0,0,3,778.95
3420.00,3480.00,e_grgn_to_rp1,0,0,3,34778584#1,0,0,4,52.27
3480.00,3540.00,e_r2ps_to_rp1,0,0,2,689277284#1,0,0,1,997.13
3480.00,3540.00,e_r2ps_to_rp1,0,0,1,689277284#2,0,0,0,53.23
3480.00,3540.00,e_r2pn_0_to_rp1,0,0,3,689277282,0,0,9,629.55
3480.00,3540.00,e_r2pn_0_to_rp1,0,0,13,881567590#0,2,2,13,139.47
3480.00,3540.00,e_r2pn_0_to_rp1,0,0,15,881567590#1,2,2,16,42.11
3480.00,3540.00,e_r2pn_1_to_rp1,0,0,5,1107701847.173,0,0,5,7.53
3480.00,3540.00,e_r2pn_1_to_rp1,0,0,15,881567590#1,2,2,16,42.11
3480.00,3540.00,e_plsr_to_rp1,0,0,0,22674672,0,0,1,475.72
3480.00,3540.00,e_plsr_to_rp1,0,0,1,591402342#0,0,0,2,368.61
3480.00,3540.00,e_plsr_to_rp1,0,0,2,591402342#1,0,0,2,113.01
3480.00,3540.00,e_plsr_to_rp1,0,1,2,689277290#0,0,0,2,137.48
3480.00,3540.00,e_plsr_to_rp1,0,0,3,689277290#1,0,0,3,26.31
3480.00,3540.00,e_grgn_to_rp1,0,0,6,34778584#0,0,0,7,807.64
3480.00,3540.00,e_grgn_to_rp1,0,0,7,34778584#1,0,0,7,41.89
3540.00,3600.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,1,1019.57
3540.00,3600.00,e_r2ps_to_rp1,0,0,1,689277284#2,0,0,1,58.87
3540.00,3600.00,e_r2pn_0_to_rp1,0,0,6,689277282,0,0,10,219.43
3540.00,3600.00,e_r2pn_0_to_rp1,0,0,18,881567590#0,5,5,20,94.58
3540.00,3600.00,e_r2pn_0_to_rp1,0,0,19,881567590#1,0,0,19,23.25
3540.00,3600.00,e_r2pn_1_to_rp1,0,0,4,1107701847.173,0,0,4,6.15
3540.00,3600.00,e_r2pn_1_to_rp1,0,0,19,881567590#1,0,0,19,23.25
3540.00,3600.00,e_plsr_to_rp1,0,0,6,22674672,0,0,6,407.55
3540.00,3600.00,e_plsr_to_rp1,0,0,5,591402342#0,0,0,6,339.50
3540.00,3600.00,e_plsr_to_rp1,0,0,5,591402342#1,0,0,6,96.04
3540.00,3600.00,e_plsr_to_rp1,0,0,6,689277290#0,0,0,6,119.82
3540.00,3600.00,e_plsr_to_rp1,0,0,6,689277290#1,0,0,6,27.56
3540.00,3600.00,e_grgn_to_rp1,0,0,6,34778584#0,0,0,4,863.68
3540.00,3600.00,e_grgn_to_rp1,0,0,3,34778584#1,0,0,3,44.78
3600.00,3660.00,e_r2ps_to_rp1,0,0,1,689277284#1,0,0,1,985.16
3600.00,3660.00,e_r2ps_to_rp1,0,0,1,689277284#2,0,0,1,14.51
3600.00,3660.00,e_r2pn_0_to_rp1,0,0,5,689277282,0,0,8,95.26
3600.00,3660.00,e_r2pn_0_to_rp1,0,0,10,881567590#0,1,1,8,123.85
3600.00,3660.00,e_r2pn_0_to_rp1,0,0,9,881567590#1,1,1,8,12.28
3600.00,3660.00,e_r2pn_1_to_rp1,0,0,6,1107701847.173,0,0,6,8.82
3600.00,3660.00,e_r2pn_1_to_rp1,0,0,9,881567590#1,1,1,8,12.28
3600.00,3660.00,e_plsr_to_rp1,0,0,3,22674672,0,0,5,437.33
3600.00,3660.00,e_plsr_to_rp1,0,0,6,591402342#0,0,0,4,368.76
3600.00,3660.00,e_plsr_to_rp1,0,0,4,591402342#1,0,0,2,118.73
3600.00,3660.00,e_plsr_to_rp1,0,0,2,689277290#0,0,0,3,147.74
3600.00,3660.00,e_plsr_to_rp1,0,0,3,689277290#1,0,0,4,38.31
3600.00,3660.00,e_grgn_to_rp1,0,0,11,34778584#0,0,0,11,694.69
3600.00,3660.00,e_grgn_to_rp1,0,0,12,34778584#1,0,0,12,41.69
3660.00,3720.00,e_r2ps_to_rp1,0,0,1,689277284#1,0,0,0,1012.53
3660.00,3720.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,60.00
3660.00,3720.00,e_r2pn_0_to_rp1,0,0,5,689277282,0,0,3,40.99
3660.00,3720.00,e_r2pn_0_to_rp1,0,0,9,881567590#0,1,1,12,54.25
3660.00,3720.00,e_r2pn_0_to_rp1,0,0,12,881567590#1,0,0,13,20.21
3660.00,3720.00,e_r2pn_1_to_rp1,0,0,2,1107701847.173,0,0,2,2.78
3660.00,3720.00,e_r2pn_1_to_rp1,0,0,12,881567590#1,0,0,13,20.21
3660.00,3720.00,e_plsr_to_rp1,0,0,5,22674672,0,0,5,405.07
3660.00,3720.00,e_plsr_to_rp1,0,0,7,591402342#0,0,0,8,347.74
3660.00,3720.00,e_plsr_to_rp1,0,0,7,591402342#1,0,0,7,119.47
3660.00,3720.00,e_plsr_to_rp1,0,0,7,689277290#0,0,0,7,122.32
3660.00,3720.00,e_plsr_to_rp1,0,0,6,689277290#1,0,0,5,27.50
3660.00,3720.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,14,522.28
3660.00,3720.00,e_grgn_to_rp1,0,0,14,34778584#1,0,0,14,36.16
3720.00,3780.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,1,1001.45
3720.00,3780.00,e_r2ps_to_rp1,0,0,1,689277284#2,0,0,1,58.48
3720.00,3780.00,e_r2pn_0_to_rp1,0,0,3,689277282,0,0,4,34.76
3720.00,3780.00,e_r2pn_0_to_rp1,0,0,4,881567590#0,0,0,4,13.77
3720.00,3780.00,e_r2pn_0_to_rp1,0,0,4,881567590#1,0,0,4,18.69
3720.00,3780.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
3720.00,3780.00,e_r2pn_1_to_rp1,0,0,4,881567590#1,0,0,4,18.69
3720.00,3780.00,e_plsr_to_rp1,0,0,3,22674672,0,0,2,458.96
3720.00,3780.00,e_plsr_to_rp1,0,0,1,591402342#0,0,0,3,349.39
3720.00,3780.00,e_plsr_to_rp1,0,0,3,591402342#1,0,0,4,158.76
3720.00,3780.00,e_plsr_to_rp1,0,0,3,689277290#0,0,0,2,165.56
3720.00,3780.00,e_plsr_to_rp1,0,0,3,689277290#1,0,0,4,56.67
3720.00,3780.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
3720.00,3780.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
3780.00,3840.00,e_r2ps_to_rp1,0,0,3,689277284#1,0,0,3,957.74
3780.00,3840.00,e_r2ps_to_rp1,0,0,3,689277284#2,0,0,4,43.15
3780.00,3840.00,e_r2pn_0_to_rp1,0,0,4,689277282,0,0,5,51.97
3780.00,3840.00,e_r2pn_0_to_rp1,0,0,5,881567590#0,2,2,5,11.13
3780.00,3840.00,e_r2pn_0_to_rp1,0,0,5,881567590#1,0,0,5,36.50
3780.00,3840.00,e_r2pn_1_to_rp1,1,0,1,1107701847.173,0,0,0,1.37
3780.00,3840.00,e_r2pn_1_to_rp1,0,0,5,881567590#1,0,0,5,36.50
3780.00,3840.00,e_plsr_to_rp1,1,0,12,22674672,0,0,14,279.98
3780.00,3840.00,e_plsr_to_rp1,0,0,15,591402342#0,0,0,15,273.37
3780.00,3840.00,e_plsr_to_rp1,0,0,16,591402342#1,0,0,17,97.52
3780.00,3840.00,e_plsr_to_rp1,0,0,17,689277290#0,0,0,19,93.20
3780.00,3840.00,e_plsr_to_rp1,0,0,19,689277290#1,0,0,19,30.00
3780.00,3840.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
3780.00,3840.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
3840.00,3900.00,e_r2ps_to_rp1,0,0,4,689277284#1,0,0,4,948.67
3840.00,3900.00,e_r2ps_to_rp1,0,0,3,689277284#2,0,0,3,25.39
3840.00,3900.00,e_r2pn_0_to_rp1,0,0,1,689277282,0,0,1,9.84
3840.00,3900.00,e_r2pn_0_to_rp1,0,0,2,881567590#0,0,0,2,3.43
3840.00,3900.00,e_r2pn_0_to_rp1,1,0,2,881567590#1,1,1,1,2.24
3840.00,3900.00,e_r2pn_1_to_rp1,0,0,1,1107701847.173,0,0,1,1.71
3840.00,3900.00,e_r2pn_1_to_rp1,1,0,2,881567590#1,1,1,1,2.24
3840.00,3900.00,e_plsr_to_rp1,0,0,22,22674672,0,0,22,249.50
3840.00,3900.00,e_plsr_to_rp1,0,0,22,591402342#0,0,0,21,227.98
3840.00,3900.00,e_plsr_to_rp1,0,0,21,591402342#1,0,0,20,82.86
3840.00,3900.00,e_plsr_to_rp1,0,0,21,689277290#0,0,0,21,84.63
3840.00,3900.00,e_plsr_to_rp1,0,0,21,689277290#1,0,0,20,24.79
3840.00,3900.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
3840.00,3900.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
3900.00,3960.00,e_r2ps_to_rp1,0,0,1,689277284#1,0,0,0,997.79
3900.00,3960.00,e_r2ps_to_rp1,0,0,1,689277284#2,0,0,0,59.23
3900.00,3960.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
3900.00,3960.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
3900.00,3960.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
3900.00,3960.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
3900.00,3960.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
3900.00,3960.00,e_plsr_to_rp1,0,0,20,22674672,0,0,20,198.09
3900.00,3960.00,e_plsr_to_rp1,0,0,20,591402342#0,0,0,20,232.25
3900.00,3960.00,e_plsr_to_rp1,0,0,20,591402342#1,0,0,20,77.04
3900.00,3960.00,e_plsr_to_rp1,0,0,20,689277290#0,0,0,19,89.44
3900.00,3960.00,e_plsr_to_rp1,0,0,18,689277290#1,0,0,19,40.02
3900.00,3960.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
3900.00,3960.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
3960.00,4020.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,1020.00
3960.00,4020.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,60.00
3960.00,4020.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
3960.00,4020.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
3960.00,4020.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
3960.00,4020.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
