interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
3000.00,3060.00,e_r2ps_to_ach1_mgp_1,0,10.34,0,1,689277288#2,0,0,10.34,4,4.46,31.33,47.86,2.62,0.19,36.86,24.23,1.00
3000.00,3060.00,e_r2ps_to_ach1_mgp_1,0,193.76,1,15,881567591#0,5,5,96.88,19,46.56,40.51,780.78,1.78,0.21,614.48,39.21,274.00
3000.00,3060.00,e_r2ps_to_ach1_mgp_1,0,182.48,0,20,881567591#1,1,1,91.24,21,42.92,23.07,470.69,2.08,0.25,356.90,21.73,176.00
3000.00,3060.00,e_r2ps_to_ach1_mgp_1,0,245.12,0,21,881567591#2,0,0,122.56,23,51.86,8.81,194.87,2.07,0.25,152.24,7.47,78.00
3000.00,3060.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#1,0,0,133.33,1,65.60,1000.65,1000.66,0.13,0.01,993.68,989.20,749.00
3000.00,3060.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,0,89.56,61.35,58.43,0.11,0.01,57.79,42.92,51.00
3000.00,3060.00,e_r2ps_to_ach1_mgp_2,0,172.25,0,9,689277281#7,6,6,86.12,10,35.95,33.38,313.87,1.06,0.08,287.36,29.53,167.00
3000.00,3060.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,10,689277286#0,0,0,133.33,10,58.01,5.43,53.60,1.84,0.13,46.28,3.83,21.00
3000.00,3060.00,e_r2ps_to_ach1_mgp_2,0,110.08,0,10,689277286#1,0,0,110.08,11,50.83,38.15,390.15,1.68,0.12,338.06,34.76,73.00
3060.00,3120.00,e_r2ps_to_ach1_mgp_1,0,66.12,10,0,814259719,7,7,33.06,9,16.45,386.93,4107.31,2.69,0.14,3532.70,381.01,2211.00
3060.00,3120.00,e_r2ps_to_ach1_mgp_1,0,133.33,0,0,689277284#0,0,0,133.33,1,67.31,2463.95,659.96,0.04,0.00,658.83,2933.73,615.00
3060.00,3120.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
3060.00,3120.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
3060.00,3120.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
3060.00,3120.00,e_r2ps_to_ach1_mgp_1,0,144.91,0,23,881567591#0,10,10,72.45,25,33.93,24.12,583.92,2.99,0.36,366.70,22.06,94.00
3060.00,3120.00,e_r2ps_to_ach1_mgp_1,0,150.44,0,24,881567591#1,4,4,75.22,21,34.19,16.88,388.05,2.84,0.34,249.52,15.13,25.00
3060.00,3120.00,e_r2ps_to_ach1_mgp_1,0,216.08,0,21,881567591#2,1,1,108.04,21,42.21,8.39,171.78,2.17,0.26,129.48,6.31,30.00
3060.00,3120.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#1,0,0,133.33,1,65.58,999.16,998.47,0.13,0.01,991.56,997.83,858.00
3060.00,3120.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,2,72.99,27.21,47.44,0.25,0.01,45.96,40.07,41.00
3060.00,3120.00,e_r2ps_to_ach1_mgp_2,0,133.43,0,22,689277281#7,10,10,66.71,25,27.81,9.92,243.13,3.57,0.26,176.53,8.95,33.00
3060.00,3120.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,21,689277286#0,0,0,133.33,22,37.24,1.95,42.60,5.12,0.37,26.50,0.98,0.00
3060.00,3120.00,e_r2ps_to_ach1_mgp_2,0,78.75,0,21,689277286#1,0,0,78.75,22,36.44,12.60,279.10,5.09,0.37,168.81,11.70,1.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_1,0,72.92,15,0,814259719,6,6,36.46,7,18.15,487.63,4529.63,2.13,0.11,4031.74,481.83,2788.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_1,0,115.95,0,5,689277284#0,0,0,115.95,10,56.77,74.14,565.20,1.16,0.06,531.18,74.26,311.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_1,0,12.21,0,7,689277288#0,0,0,12.21,7,5.27,3.47,24.28,11.00,0.79,5.03,3.05,0.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_1,0,7.30,0,6,689277288#1,0,0,7.30,3,3.46,7.43,36.94,12.02,0.87,4.78,7.02,0.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_1,0,3.71,0,3,689277288#2,0,0,3.71,2,1.71,6.93,17.19,11.86,0.85,2.02,6.24,0.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_1,0,105.43,0,26,881567591#0,12,12,52.72,26,24.63,16.94,424.84,4.26,0.51,196.68,15.60,42.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_1,1,185.42,0,27,881567591#1,1,1,92.71,30,42.96,16.84,478.26,2.85,0.34,308.22,15.39,45.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_1,0,229.91,0,30,881567591#2,0,0,114.96,31,42.81,5.92,182.78,3.08,0.37,118.64,4.49,25.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_2,0,120.02,0,5,689277284#1,0,0,120.02,5,58.90,179.47,896.86,0.72,0.04,862.92,177.46,531.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_2,0,104.20,0,5,689277284#2,0,0,104.20,5,15.60,2.33,11.63,2.95,0.15,7.86,1.07,3.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_2,0,109.36,0,28,689277281#7,9,9,54.68,28,24.09,7.09,199.27,4.99,0.36,121.58,6.33,11.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_2,0,116.95,0,25,689277286#0,0,0,116.95,25,29.15,1.40,34.94,7.14,0.51,16.18,0.71,0.00
3120.00,3180.00,e_r2ps_to_ach1_mgp_2,1,67.59,0,26,689277286#1,0,0,67.59,25,31.24,9.38,239.55,6.83,0.49,109.93,8.61,0.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_1,0,66.18,15,0,814259719,10,10,33.09,35,16.51,233.42,4110.63,4.46,0.23,3161.19,233.55,1491.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_1,0,60.18,0,30,689277284#0,0,0,60.18,27,28.43,10.23,293.35,8.43,0.43,161.54,9.64,0.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_1,0,42.47,0,24,689277288#0,0,0,42.47,23,18.43,3.60,84.41,10.59,0.76,19.91,3.12,0.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_1,0,63.43,0,24,689277288#1,0,0,63.43,21,30.09,14.16,321.04,6.31,0.45,175.59,13.17,0.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_1,0,71.80,0,21,689277288#2,0,0,71.80,13,33.57,19.47,332.33,4.22,0.30,229.71,17.85,0.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_1,0,138.42,0,34,881567591#0,9,9,69.21,32,32.20,16.94,557.79,4.26,0.51,262.24,15.86,19.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_1,0,151.35,0,30,881567591#1,5,5,75.67,28,34.03,13.41,390.39,3.58,0.43,216.32,11.80,30.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_1,0,239.86,0,28,881567591#2,0,0,119.93,26,45.68,7.02,190.69,2.60,0.31,135.31,5.21,24.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_2,0,124.30,0,2,689277284#1,0,0,124.30,7,60.74,210.28,928.83,0.62,0.03,899.63,212.60,563.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_2,0,63.24,0,7,689277284#2,0,0,63.24,6,8.33,1.14,7.06,6.02,0.31,2.65,0.33,0.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_2,0,70.36,0,26,689277281#7,9,9,35.18,25,15.50,5.24,128.22,6.75,0.49,61.46,4.60,10.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_2,1,74.44,0,23,689277286#0,0,0,74.44,22,18.55,0.99,22.24,10.10,0.73,5.26,0.52,0.00
3180.00,3240.00,e_r2ps_to_ach1_mgp_2,0,48.99,0,22,689277286#1,0,0,48.99,21,22.38,7.90,173.63,8.11,0.58,60.46,6.97,0.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_1,0,52.01,19,0,814259719,10,10,26.01,26,12.96,123.42,3230.95,8.43,0.43,1844.32,122.63,270.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_1,0,74.34,0,22,689277284#0,0,0,74.34,25,35.21,15.64,362.35,5.51,0.28,255.39,14.99,4.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_1,0,68.98,0,18,689277288#0,0,0,68.98,16,29.94,8.27,137.12,4.61,0.33,89.72,6.81,0.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_1,0,106.49,0,13,689277288#1,0,0,106.49,10,50.42,52.42,539.00,1.70,0.12,469.28,49.25,3.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_1,0,111.47,0,9,689277288#2,0,0,111.47,11,52.39,52.04,515.93,1.58,0.11,455.07,48.90,2.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_1,0,210.96,0,23,881567591#0,3,3,105.48,16,49.77,44.09,850.09,1.64,0.20,684.85,41.73,184.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_1,0,204.78,0,18,881567591#1,2,2,102.39,19,47.47,29.39,528.22,1.63,0.20,423.03,27.58,86.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_1,0,256.08,0,19,881567591#2,0,0,128.04,20,53.63,10.32,203.58,1.77,0.21,161.97,8.72,65.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_2,0,115.29,0,6,689277284#1,0,0,115.29,2,56.73,201.99,861.50,0.64,0.03,833.03,196.19,398.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,2,689277284#2,0,0,133.33,2,75.01,25.63,52.76,0.27,0.01,51.44,16.67,34.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_2,0,144.69,0,19,689277281#7,5,5,72.34,17,30.99,14.19,263.65,2.49,0.18,212.65,12.16,53.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,15,689277286#0,0,0,133.33,15,51.62,3.41,50.16,2.92,0.21,39.27,2.15,11.00
3240.00,3300.00,e_r2ps_to_ach1_mgp_2,0,102.97,0,14,689277286#1,0,0,102.97,13,47.71,28.26,364.94,2.27,0.16,300.97,25.78,13.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_1,0,46.31,17,0,814259719,12,12,23.15,13,11.54,157.04,2876.60,6.62,0.34,1897.73,154.53,416.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_1,0,123.93,0,7,689277284#0,0,0,123.93,1,60.38,144.59,604.09,0.60,0.03,585.96,137.18,374.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_1,0,26.58,0,0,689277288#0,0,0,26.58,3,11.67,26.92,52.83,1.42,0.10,46.99,24.89,0.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_1,0,99.11,0,6,689277288#1,0,0,99.11,11,46.95,49.91,501.63,1.79,0.13,435.07,47.39,6.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_1,0,110.01,0,11,689277288#2,0,0,110.01,11,51.69,47.81,509.16,1.72,0.12,441.34,44.75,1.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_1,0,173.81,0,26,881567591#0,3,3,86.90,28,40.83,25.56,700.38,2.82,0.34,455.43,24.38,112.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_1,0,164.63,0,28,881567591#1,3,3,82.31,28,38.05,14.95,424.63,3.21,0.39,258.42,13.77,49.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_1,0,215.89,0,28,881567591#2,0,0,107.95,28,44.40,6.25,171.63,2.92,0.35,116.75,5.06,47.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#1,0,0,133.33,0,66.52,3151.14,1012.23,0.04,0.00,1010.00,3029.51,953.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#2,0,0,133.33,0,94.57,100000.00,60.00,0.00,0.00,60.00,,60.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_2,0,198.79,0,12,689277281#7,4,4,99.40,12,43.07,31.83,362.24,1.11,0.08,333.39,29.05,171.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,13,689277286#0,0,0,133.33,13,51.74,4.15,54.05,2.41,0.17,44.94,2.60,13.00
3300.00,3360.00,e_r2ps_to_ach1_mgp_2,0,100.64,0,13,689277286#1,0,0,100.64,14,46.68,25.61,356.68,2.50,0.18,290.09,23.49,5.00
3360.00,3420.00,e_r2ps_to_ach1_mgp_1,0,62.30,20,0,814259719,14,14,31.15,0,15.56,275.23,3870.00,3.78,0.19,3091.25,269.66,2735.00
3360.00,3420.00,e_r2ps_to_ach1_mgp_1,0,133.33,0,0,689277284#0,0,0,133.33,0,67.14,100000.00,660.00,0.00,0.00,660.00,,660.00
3360.00,3420.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
3360.00,3420.00,e_r2ps_to_ach1_mgp_1,0,12.65,0,0,689277288#1,0,0,12.65,4,5.67,62.40,64.01,1.43,0.10,56.85,59.68,0.00
3360.00,3420.00,e_r2ps_to_ach1_mgp_1,0,101.15,0,5,689277288#2,0,0,101.15,7,47.60,67.81,468.16,1.21,0.09,425.40,62.16,70.00
3360.00,3420.00,e_r2ps_to_ach1_mgp_1,0,195.92,0,16,881567591#0,7,7,97.96,23,46.17,40.80,789.50,1.77,0.21,621.03,39.74,212.00
3360.00,3420.00,e_r2ps_to_ach1_mgp_1,0,177.85,0,22,881567591#1,1,1,88.93,21,41.31,21.66,458.75,2.22,0.27,335.30,20.03,89.00
3360.00,3420.00,e_r2ps_to_ach1_mgp_1,0,205.60,0,21,881567591#2,1,1,102.80,20,40.86,7.96,163.45,2.29,0.28,121.89,6.39,36.00
3360.00,3420.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#1,0,0,133.33,0,67.06,100000.00,1020.00,0.00,0.00,1020.00,,1020.00
3360.00,3420.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#2,0,0,133.33,0,94.57,100000.00,60.00,0.00,0.00,60.00,,60.00
3360.00,3420.00,e_r2ps_to_ach1_mgp_2,0,173.65,0,11,689277281#7,5,5,86.82,12,35.82,26.26,316.42,1.35,0.10,284.60,22.91,118.00
3360.00,3420.00,e_r2ps_to_ach1_mgp_2,0,133.33,1,11,689277286#0,0,0,133.33,11,53.68,4.74,52.95,2.10,0.15,45.08,3.42,16.00
3360.00,3420.00,e_r2ps_to_ach1_mgp_2,0,110.75,0,12,689277286#1,0,0,110.75,9,51.88,37.49,392.51,1.71,0.12,343.89,33.49,120.00
3420.00,3480.00,e_r2ps_to_ach1_mgp_1,0,79.54,13,0,814259719,9,9,39.77,0,19.87,390.06,4941.00,2.67,0.14,4264.48,383.48,4131.00
3420.00,3480.00,e_r2ps_to_ach1_mgp_1,0,133.33,0,0,689277284#0,0,0,133.33,0,67.14,100000.00,660.00,0.00,0.00,660.00,100000.00,660.00
3420.00,3480.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
3420.00,3480.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
3420.00,3480.00,e_r2ps_to_ach1_mgp_1,0,13.64,0,0,689277288#2,0,0,13.64,5,6.30,31.88,63.15,2.58,0.19,49.78,30.49,5.00
3420.00,3480.00,e_r2ps_to_ach1_mgp_1,0,181.94,0,24,881567591#0,4,4,90.97,20,43.51,32.42,733.14,2.23,0.27,534.10,30.57,215.00
3420.00,3480.00,e_r2ps_to_ach1_mgp_1,0,195.79,0,19,881567591#1,2,2,97.90,21,45.90,24.09,505.03,1.99,0.24,385.36,22.12,91.00
3420.00,3480.00,e_r2ps_to_ach1_mgp_1,0,218.88,0,21,881567591#2,2,2,109.44,22,42.67,7.91,174.01,2.31,0.28,130.28,5.95,33.00
3420.00,3480.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#1,0,0,133.33,1,65.74,1092.32,1000.32,0.12,0.01,994.18,1094.31,885.00
3420.00,3480.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,2,63.17,23.39,40.79,0.29,0.02,39.42,35.75,37.00
3420.00,3480.00,e_r2ps_to_ach1_mgp_2,0,155.11,0,17,689277281#7,9,9,77.55,15,33.91,17.67,282.63,2.00,0.14,238.77,15.41,127.00
3420.00,3480.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,15,689277286#0,0,0,133.33,16,48.51,2.86,44.67,3.49,0.25,33.23,2.17,21.00
3420.00,3480.00,e_r2ps_to_ach1_mgp_2,0,90.74,0,15,689277286#1,0,0,90.74,18,42.31,19.35,321.61,3.31,0.24,238.66,17.59,81.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_1,0,83.09,11,0,814259719,9,9,41.55,26,20.73,583.63,5161.49,1.78,0.09,4693.92,584.14,4126.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_1,0,107.30,0,9,689277284#0,0,0,107.30,11,51.99,49.07,523.00,1.76,0.09,474.31,47.94,206.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_1,0,14.67,0,9,689277288#0,0,0,14.67,9,6.32,3.24,29.17,11.77,0.85,4.68,2.86,0.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_1,0,12.03,0,9,689277288#1,0,0,12.03,8,5.70,6.92,60.91,12.91,0.93,4.98,6.54,0.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_1,0,17.98,0,8,689277288#2,0,0,17.98,3,8.44,13.51,83.24,6.08,0.44,47.30,12.02,0.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_1,0,175.28,0,22,881567591#0,9,9,87.64,18,42.01,34.58,706.32,2.09,0.25,524.41,32.78,153.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_1,0,201.20,0,20,881567591#1,2,2,100.60,17,46.36,28.44,518.97,1.69,0.20,409.21,25.89,186.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_1,0,249.72,0,17,881567591#2,0,0,124.86,17,52.25,12.12,198.53,1.51,0.18,163.35,10.33,87.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,2,689277284#1,0,0,133.33,1,65.64,843.22,997.13,0.15,0.01,989.26,836.95,828.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,0,83.40,207.61,53.23,0.03,0.00,53.15,56.29,52.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_2,0,150.94,0,18,689277281#7,9,9,75.47,20,33.63,14.98,275.04,2.36,0.17,226.64,13.71,75.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,20,689277286#0,0,0,133.33,20,36.92,2.15,43.09,4.63,0.33,28.52,1.09,0.00
3480.00,3540.00,e_r2ps_to_ach1_mgp_2,0,81.67,0,20,689277286#1,0,0,81.67,20,37.72,14.29,289.45,4.48,0.32,189.75,13.11,0.00
3540.00,3600.00,e_r2ps_to_ach1_mgp_1,0,71.61,13,0,814259719,9,9,35.81,8,17.85,342.86,4448.38,3.03,0.16,3744.05,337.81,2047.00
3540.00,3600.00,e_r2ps_to_ach1_mgp_1,0,133.33,0,2,689277284#0,0,0,133.33,0,66.95,1518.49,655.12,0.06,0.00,652.94,1430.45,620.00
3540.00,3600.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
3540.00,3600.00,e_r2ps_to_ach1_mgp_1,0,0.31,0,0,689277288#1,0,0,0.31,1,0.13,7.81,1.56,11.45,0.82,0.10,7.46,0.00
3540.00,3600.00,e_r2ps_to_ach1_mgp_1,0,35.98,0,1,689277288#2,0,0,35.98,6,16.39,58.62,166.51,1.40,0.10,148.56,54.28,32.00
3540.00,3600.00,e_r2ps_to_ach1_mgp_1,0,196.71,0,21,881567591#0,4,4,98.36,24,46.67,35.50,792.67,2.03,0.24,602.55,33.62,172.00
3540.00,3600.00,e_r2ps_to_ach1_mgp_1,0,201.42,0,23,881567591#1,0,0,100.71,24,45.97,22.57,519.54,2.13,0.26,385.44,20.42,61.00
3540.00,3600.00,e_r2ps_to_ach1_mgp_1,0,236.50,0,24,881567591#2,0,0,118.25,24,42.81,7.77,188.02,2.35,0.28,139.18,5.92,29.00
3540.00,3600.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#1,0,0,133.33,1,67.60,19582.35,1019.57,0.01,0.00,1019.24,72678.03,1017.00
3540.00,3600.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,1,92.32,60.40,58.87,0.11,0.01,58.23,63.27,57.00
3540.00,3600.00,e_r2ps_to_ach1_mgp_2,0,148.07,0,19,689277281#7,7,7,74.03,22,31.86,12.61,269.81,2.81,0.20,212.59,11.32,60.31
3540.00,3600.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,17,689277286#0,0,0,133.33,17,37.14,2.37,40.31,4.21,0.30,27.87,1.42,7.00
3540.00,3600.00,e_r2ps_to_ach1_mgp_2,0,97.92,0,17,689277286#1,0,0,97.92,15,44.99,22.75,347.04,2.82,0.20,273.26,20.48,66.00
3600.00,3660.00,e_r2ps_to_ach1_mgp_1,0,71.68,0,0,814259719,0,0,35.84,6,17.87,1183.49,4452.75,0.88,0.05,4251.31,1172.23,3075.00
3600.00,3660.00,e_r2ps_to_ach1_mgp_1,0,133.33,0,1,689277284#0,0,0,133.33,1,65.78,715.33,650.37,0.12,0.01,646.09,712.62,506.00
3600.00,3660.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
3600.00,3660.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
3600.00,3660.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
3600.00,3660.00,e_r2ps_to_ach1_mgp_1,0,190.47,0,17,881567591#0,10,10,95.24,20,45.68,41.40,767.53,1.74,0.21,604.29,39.48,225.00
3600.00,3660.00,e_r2ps_to_ach1_mgp_1,0,202.56,0,19,881567591#1,0,0,101.28,20,47.06,27.10,522.48,1.77,0.21,412.51,25.04,114.00
3600.00,3660.00,e_r2ps_to_ach1_mgp_1,0,266.16,0,20,881567591#2,0,0,133.08,18,54.63,11.32,211.60,1.61,0.19,174.57,8.86,58.00
3600.00,3660.00,e_r2ps_to_ach1_mgp_2,0,131.84,0,1,689277284#1,0,0,131.84,1,64.84,625.26,985.16,0.21,0.01,974.70,615.25,776.00
3600.00,3660.00,e_r2ps_to_ach1_mgp_2,0,129.99,0,1,689277284#2,0,0,129.99,1,21.14,14.15,14.51,0.48,0.02,13.85,12.47,11.00
3600.00,3660.00,e_r2ps_to_ach1_mgp_2,0,150.60,0,21,689277281#7,9,9,75.30,16,30.35,15.83,274.42,2.23,0.16,228.77,13.91,66.00
3600.00,3660.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,16,689277286#0,0,0,133.33,15,45.42,3.09,47.59,3.23,0.23,36.52,1.94,12.00
3600.00,3660.00,e_r2ps_to_ach1_mgp_2,0,92.03,0,16,689277286#1,0,0,92.03,17,42.02,19.65,326.18,3.26,0.23,244.94,17.89,79.00
3660.00,3720.00,e_r2ps_to_ach1_mgp_1,0,65.78,0,0,814259719,0,0,32.89,8,16.41,2452.34,4085.99,0.42,0.02,3997.86,2472.24,2806.00
3660.00,3720.00,e_r2ps_to_ach1_mgp_1,0,114.80,0,8,689277284#0,0,0,114.80,8,56.32,69.13,559.56,1.25,0.06,522.59,68.08,363.00
3660.00,3720.00,e_r2ps_to_ach1_mgp_1,0,13.06,0,7,689277288#0,0,0,13.06,7,5.65,3.71,25.95,10.28,0.74,5.64,3.26,0.00
3660.00,3720.00,e_r2ps_to_ach1_mgp_1,0,10.92,0,7,689277288#1,0,0,10.92,7,5.16,7.90,55.29,11.31,0.81,7.68,7.45,0.00
3660.00,3720.00,e_r2ps_to_ach1_mgp_1,0,29.14,0,7,689277288#2,0,0,29.14,5,13.78,20.63,134.89,3.98,0.29,93.37,18.63,34.66
3660.00,3720.00,e_r2ps_to_ach1_mgp_1,0,205.04,0,20,881567591#0,7,7,102.52,17,49.74,48.75,826.22,1.48,0.18,677.26,47.42,327.00
3660.00,3720.00,e_r2ps_to_ach1_mgp_1,0,206.91,0,19,881567591#1,2,2,103.45,19,48.91,28.57,533.70,1.68,0.20,425.08,26.92,156.00
3660.00,3720.00,e_r2ps_to_ach1_mgp_1,0,248.29,0,19,881567591#2,1,1,124.15,21,52.75,9.88,197.39,1.85,0.22,157.01,8.45,87.00
3660.00,3720.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#1,0,0,133.33,0,67.04,2719.54,1012.53,0.05,0.00,1010.06,2614.57,939.00
3660.00,3720.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#2,0,0,133.33,0,94.57,100000.00,60.00,0.00,0.00,60.00,,60.00
3660.00,3720.00,e_r2ps_to_ach1_mgp_2,0,150.99,0,18,689277281#7,12,12,75.49,19,30.78,14.46,275.13,2.45,0.18,222.73,12.91,98.00
3660.00,3720.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,18,689277286#0,0,0,133.33,18,45.03,2.57,46.25,3.88,0.28,33.10,1.61,10.00
3660.00,3720.00,e_r2ps_to_ach1_mgp_2,0,91.21,0,18,689277286#1,0,0,91.21,16,42.01,18.65,323.27,3.44,0.25,237.65,16.67,68.00
3720.00,3780.00,e_r2ps_to_ach1_mgp_1,0,61.82,0,0,814259719,0,0,30.91,0,15.41,1465.86,3840.00,0.71,0.04,3699.64,1436.02,2396.00
3720.00,3780.00,e_r2ps_to_ach1_mgp_1,0,133.33,0,0,689277284#0,0,0,133.33,0,67.70,100000.00,660.00,0.00,0.00,660.00,100000.00,660.00
3720.00,3780.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
3720.00,3780.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
3720.00,3780.00,e_r2ps_to_ach1_mgp_1,0,4.91,0,0,689277288#2,0,0,4.91,2,2.14,49.33,22.73,1.67,0.12,19.67,51.01,0.00
3720.00,3780.00,e_r2ps_to_ach1_mgp_1,0,140.09,0,25,881567591#0,8,8,70.04,27,33.14,20.23,564.49,3.57,0.43,313.39,18.93,62.00
3720.00,3780.00,e_r2ps_to_ach1_mgp_1,0,199.58,0,26,881567591#1,3,3,99.79,25,45.03,19.51,514.79,2.46,0.30,357.85,17.58,66.00
3720.00,3780.00,e_r2ps_to_ach1_mgp_1,0,256.34,0,25,881567591#2,0,0,128.17,24,49.44,8.15,203.79,2.24,0.27,152.40,6.41,41.00
3720.00,3780.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#1,0,0,133.33,1,66.39,1287.94,1001.45,0.10,0.01,996.26,1299.97,897.00
3720.00,3780.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,1,90.81,58.49,58.48,0.12,0.01,57.89,56.43,54.00
