interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
2580.00,2640.00,e_rp3_to_rp4,0,22.98,0,16,254360502#1,1,1,11.49,17,5.42,7.11,116.17,12.55,0.90,7.87,6.71,0.00
2580.00,2640.00,e_rp3_to_rp4,0,29.03,0,17,254360502#2,2,2,14.51,16,6.98,16.20,256.61,9.40,0.68,78.32,15.37,21.00
2580.00,2640.00,e_rp3_to_rp4,0,107.65,1,16,254360502#3,0,0,35.88,17,12.51,2.49,41.14,4.57,0.33,21.99,1.69,9.00
2640.00,2700.00,e_rp3_to_rp4,0,37.30,0,19,22650432,3,3,18.65,19,6.54,1.39,26.38,12.09,0.87,2.97,0.98,0.00
2640.00,2700.00,e_rp3_to_rp4,0,27.13,0,19,254360502#1,0,0,13.56,17,6.41,7.24,137.14,12.34,0.89,12.36,6.83,0.00
2640.00,2700.00,e_rp3_to_rp4,0,43.35,0,17,254360502#2,3,3,21.67,16,10.51,23.27,383.22,6.55,0.47,194.87,22.17,68.00
2640.00,2700.00,e_rp3_to_rp4,0,155.03,0,16,254360502#3,1,1,51.68,16,19.20,3.81,59.25,2.98,0.21,41.40,2.60,23.00
2700.00,2760.00,e_rp3_to_rp4,0,43.59,0,15,22650432,3,3,21.80,15,7.90,2.05,30.84,8.23,0.59,12.31,1.33,1.00
2700.00,2760.00,e_rp3_to_rp4,0,21.72,0,15,254360502#1,1,1,10.86,17,5.20,7.27,109.78,12.30,0.89,13.04,6.87,0.00
2700.00,2760.00,e_rp3_to_rp4,0,29.58,0,16,254360502#2,0,0,14.79,18,7.26,16.51,261.51,9.24,0.66,89.53,15.60,7.00
2700.00,2760.00,e_rp3_to_rp4,0,78.96,0,16,254360502#3,0,0,26.32,16,8.09,1.88,30.18,6.27,0.45,10.78,1.03,0.00
2760.00,2820.00,e_rp3_to_rp4,0,40.99,0,17,22650432,5,5,20.49,17,7.38,1.71,28.99,9.92,0.71,8.52,1.15,0.00
2760.00,2820.00,e_rp3_to_rp4,0,23.17,0,17,254360502#1,0,0,11.58,16,5.58,6.96,117.11,12.84,0.92,8.79,6.56,0.00
2760.00,2820.00,e_rp3_to_rp4,0,33.31,0,16,254360502#2,4,4,16.66,17,8.14,17.40,294.49,8.76,0.63,107.61,16.51,33.00
2760.00,2820.00,e_rp3_to_rp4,0,131.68,0,19,254360502#3,0,0,43.89,18,15.67,2.79,50.33,4.07,0.29,30.32,1.93,14.00
2820.00,2880.00,e_rp3_to_rp4,0,38.20,0,18,22650432,6,6,19.10,18,6.71,1.52,27.02,11.05,0.80,4.35,1.09,0.00
2820.00,2880.00,e_rp3_to_rp4,0,27.53,0,18,254360502#1,0,0,13.77,19,6.51,7.44,139.20,12.00,0.86,12.52,7.02,0.00
2820.00,2880.00,e_rp3_to_rp4,0,31.75,0,18,254360502#2,0,0,15.87,17,7.65,15.38,280.68,9.91,0.71,71.71,14.46,10.00
2820.00,2880.00,e_rp3_to_rp4,0,104.23,0,17,254360502#3,0,0,34.74,17,11.39,2.37,39.83,4.82,0.35,20.96,1.45,2.00
2880.00,2940.00,e_rp3_to_rp4,0,20.28,0,11,22650432,3,3,10.14,11,3.56,1.30,14.35,12.87,0.93,0.74,0.92,0.00
2880.00,2940.00,e_rp3_to_rp4,0,13.92,0,11,254360502#1,0,0,6.96,10,3.27,6.92,70.38,12.91,0.93,4.57,6.53,0.00
2880.00,2940.00,e_rp3_to_rp4,0,24.36,0,11,254360502#2,1,1,12.18,13,5.86,18.63,215.32,8.18,0.59,86.46,17.63,17.00
2880.00,2940.00,e_rp3_to_rp4,0,63.54,1,13,254360502#3,0,0,21.18,15,6.07,1.64,24.28,6.93,0.50,6.17,0.96,0.00
2940.00,3000.00,e_rp3_to_rp4,0,25.19,0,11,22650432,3,3,12.60,11,4.47,1.62,17.82,10.36,0.75,4.92,1.05,0.00
2940.00,3000.00,e_rp3_to_rp4,0,16.05,0,11,254360502#1,0,0,8.02,12,3.78,6.88,81.12,12.97,0.93,6.10,6.49,0.00
2940.00,3000.00,e_rp3_to_rp4,0,19.36,0,12,254360502#2,1,1,9.68,12,4.63,13.90,171.19,10.96,0.79,35.83,13.00,5.00
2940.00,3000.00,e_rp3_to_rp4,0,64.67,0,12,254360502#3,0,0,21.56,12,6.47,2.06,24.72,5.52,0.40,11.51,1.21,0.00
3000.00,3060.00,e_rp3_to_rp4,0,29.82,0,13,22650432,3,3,14.91,13,5.27,1.62,21.10,10.35,0.74,5.65,0.99,1.00
3000.00,3060.00,e_rp3_to_rp4,0,16.79,0,13,254360502#1,2,2,8.39,12,3.94,7.09,84.86,12.58,0.91,8.98,6.71,0.00
3000.00,3060.00,e_rp3_to_rp4,0,17.53,0,12,254360502#2,1,1,8.77,11,4.21,13.27,154.98,11.48,0.83,28.94,12.57,1.00
3000.00,3060.00,e_rp3_to_rp4,0,66.53,0,11,254360502#3,1,1,22.18,11,7.30,2.31,25.43,4.92,0.35,13.02,1.42,3.00
3060.00,3120.00,e_rp3_to_rp4,0,37.54,0,16,22650432,2,2,18.77,16,7.04,1.71,26.56,9.92,0.71,7.12,1.18,0.00
3060.00,3120.00,e_rp3_to_rp4,0,24.40,0,16,254360502#1,1,1,12.20,18,5.89,7.06,123.35,12.65,0.91,9.07,6.67,0.00
3060.00,3120.00,e_rp3_to_rp4,0,32.08,0,17,254360502#2,1,1,16.04,17,7.90,17.42,283.56,8.75,0.63,101.03,16.39,26.00
3060.00,3120.00,e_rp3_to_rp4,2,76.18,0,16,254360502#3,0,0,25.39,14,7.15,1.89,29.12,6.09,0.44,11.53,1.04,1.00
3120.00,3180.00,e_rp3_to_rp4,0,39.76,0,13,22650432,5,5,19.88,13,7.05,2.17,28.13,7.75,0.56,11.84,1.41,1.00
3120.00,3180.00,e_rp3_to_rp4,0,15.94,0,13,254360502#1,0,0,7.97,8,3.74,7.54,80.56,11.84,0.85,9.13,7.12,0.00
3120.00,3180.00,e_rp3_to_rp4,0,15.32,0,9,254360502#2,1,1,7.66,8,3.69,14.96,135.46,10.18,0.73,30.93,14.22,4.00
3120.00,3180.00,e_rp3_to_rp4,0,37.29,0,9,254360502#3,0,0,12.43,9,3.38,1.53,14.25,7.42,0.53,3.48,0.88,0.00
3180.00,3240.00,e_rp3_to_rp4,0,21.46,0,11,22650432,2,2,10.73,10,3.79,1.42,15.18,11.83,0.85,2.25,1.00,0.00
3180.00,3240.00,e_rp3_to_rp4,0,15.06,0,10,254360502#1,0,0,7.53,13,3.53,7.00,76.13,12.75,0.92,6.10,6.62,0.00
3180.00,3240.00,e_rp3_to_rp4,0,50.59,0,13,254360502#2,2,2,25.30,9,12.45,33.11,447.26,4.60,0.33,299.79,31.98,191.00
3180.00,3240.00,e_rp3_to_rp4,0,50.09,0,9,254360502#3,0,0,16.70,9,5.11,2.13,19.15,5.34,0.38,8.74,1.27,0.00
3240.00,3300.00,e_rp3_to_rp4,0,25.89,0,13,22650432,0,0,12.95,14,4.51,1.38,18.32,12.19,0.88,2.24,0.97,0.00
3240.00,3300.00,e_rp3_to_rp4,0,20.64,0,14,254360502#1,0,0,10.32,14,4.87,7.47,104.36,11.95,0.86,14.55,7.04,0.00
3240.00,3300.00,e_rp3_to_rp4,0,98.45,0,14,254360502#2,3,3,49.22,3,24.39,100.40,870.30,1.52,0.11,774.29,97.19,564.00
3240.00,3300.00,e_rp3_to_rp4,0,37.96,0,2,254360502#3,0,0,12.65,1,5.52,9.35,14.51,1.22,0.09,12.85,6.37,7.00
3300.00,3360.00,e_rp3_to_rp4,0,37.18,0,14,22650432,1,1,18.59,14,6.68,1.89,26.30,8.86,0.64,8.80,1.37,0.00
3300.00,3360.00,e_rp3_to_rp4,0,22.68,0,14,254360502#1,0,0,11.34,14,5.30,7.62,114.66,11.72,0.84,13.60,7.09,0.00
3300.00,3360.00,e_rp3_to_rp4,0,159.99,0,13,254360502#2,3,3,80.00,6,38.90,159.46,1414.41,0.96,0.07,1315.51,152.40,632.00
3300.00,3360.00,e_rp3_to_rp4,0,199.33,0,7,254360502#3,0,0,66.44,8,27.42,10.23,76.18,1.11,0.08,68.58,8.30,42.00
3360.00,3420.00,e_rp3_to_rp4,0,41.63,0,15,22650432,2,2,20.81,15,7.42,1.96,29.45,8.55,0.62,10.86,1.30,0.00
3360.00,3420.00,e_rp3_to_rp4,0,48.65,0,15,254360502#1,1,1,24.32,12,10.83,18.08,245.94,4.94,0.36,155.83,15.25,6.31
3360.00,3420.00,e_rp3_to_rp4,0,205.62,0,12,254360502#2,3,3,102.81,5,50.77,237.23,1817.73,0.64,0.05,1730.76,233.54,997.00
3360.00,3420.00,e_rp3_to_rp4,0,120.94,0,5,254360502#3,0,0,40.31,3,18.45,11.27,46.22,1.01,0.07,41.71,8.68,30.00
3420.00,3480.00,e_rp3_to_rp4,0,24.60,0,13,22650432,0,0,12.30,13,4.30,1.34,17.40,12.54,0.90,1.77,0.93,0.00
3420.00,3480.00,e_rp3_to_rp4,0,85.94,0,13,254360502#1,5,5,42.97,12,20.12,33.73,434.50,2.65,0.19,352.81,30.67,27.00
3420.00,3480.00,e_rp3_to_rp4,0,202.50,0,12,254360502#2,1,1,101.25,16,49.94,129.06,1790.16,1.18,0.08,1634.41,128.37,850.00
3420.00,3480.00,e_rp3_to_rp4,0,139.85,1,15,254360502#3,0,0,46.62,18,17.26,3.25,53.45,3.50,0.25,34.40,2.33,20.00
3480.00,3540.00,e_rp3_to_rp4,0,24.49,1,10,22650432,1,1,12.25,11,4.51,1.62,17.33,10.36,0.75,4.25,1.16,0.00
3480.00,3540.00,e_rp3_to_rp4,0,55.95,0,11,254360502#1,4,4,27.98,15,12.80,22.63,282.87,3.95,0.28,201.26,19.82,20.46
3480.00,3540.00,e_rp3_to_rp4,0,179.61,0,15,254360502#2,2,2,89.81,20,44.01,97.20,1587.87,1.57,0.11,1403.64,95.95,365.00
3480.00,3540.00,e_rp3_to_rp4,0,147.11,0,19,254360502#3,1,1,49.04,19,15.22,2.96,56.23,3.84,0.28,35.32,1.81,3.00
3540.00,3600.00,e_rp3_to_rp4,0,28.81,0,14,22650432,0,0,14.41,14,5.05,1.46,20.38,11.53,0.83,2.37,1.02,0.00
3540.00,3600.00,e_rp3_to_rp4,0,41.78,0,14,254360502#1,4,4,20.89,12,9.35,16.22,211.23,5.50,0.40,122.24,13.78,14.00
3540.00,3600.00,e_rp3_to_rp4,0,154.16,0,12,254360502#2,1,1,77.08,15,37.80,93.83,1362.82,1.62,0.12,1204.20,93.01,316.00
3540.00,3600.00,e_rp3_to_rp4,0,107.92,0,17,254360502#3,1,1,35.97,17,11.50,2.43,41.25,4.69,0.34,22.34,1.48,5.00
3600.00,3660.00,e_rp3_to_rp4,0,22.74,0,12,22650432,1,1,11.37,12,4.01,1.37,16.09,12.26,0.88,2.32,0.97,0.00
3600.00,3660.00,e_rp3_to_rp4,0,25.84,0,12,254360502#1,1,1,12.92,14,5.85,10.57,130.65,8.45,0.61,53.02,9.13,0.00
3600.00,3660.00,e_rp3_to_rp4,0,143.67,0,15,254360502#2,3,3,71.83,11,34.49,97.68,1270.07,1.56,0.11,1124.68,92.99,312.00
3600.00,3660.00,e_rp3_to_rp4,0,211.20,0,10,254360502#3,0,0,70.40,8,30.88,8.87,80.72,1.28,0.09,71.71,7.17,52.00
3660.00,3720.00,e_rp3_to_rp4,0,18.10,0,10,22650432,0,0,9.05,9,3.15,1.39,12.81,12.04,0.87,1.40,0.98,0.00
3660.00,3720.00,e_rp3_to_rp4,0,19.73,0,9,254360502#1,2,2,9.86,10,4.08,10.85,99.73,8.23,0.59,38.67,8.55,6.71
3660.00,3720.00,e_rp3_to_rp4,0,112.54,0,10,254360502#2,1,1,56.27,28,27.24,54.58,994.93,2.79,0.20,790.03,53.74,266.00
3660.00,3720.00,e_rp3_to_rp4,0,193.23,0,29,254360502#3,0,0,64.41,30,20.57,2.52,73.85,4.51,0.32,40.40,1.56,15.00
3720.00,3780.00,e_rp3_to_rp4,0,12.39,0,6,22650432,2,2,6.19,7,2.20,1.29,8.76,13.06,0.94,0.39,0.90,0.00
3720.00,3780.00,e_rp3_to_rp4,0,10.34,0,7,254360502#1,0,0,5.17,7,2.45,6.77,52.30,13.18,0.95,2.35,6.38,0.00
3720.00,3780.00,e_rp3_to_rp4,0,15.11,0,7,254360502#2,0,0,7.56,12,3.61,15.78,133.60,9.65,0.70,37.69,14.84,0.00
3720.00,3780.00,e_rp3_to_rp4,0,65.05,0,12,254360502#3,0,0,21.68,13,6.85,1.97,24.86,5.76,0.41,10.17,1.20,2.00
3780.00,3840.00,e_rp3_to_rp4,0,29.70,0,16,22650432,5,5,14.85,15,5.19,1.40,21.01,12.00,0.86,1.90,0.99,0.00
3780.00,3840.00,e_rp3_to_rp4,0,19.92,0,15,254360502#1,0,0,9.96,14,4.69,7.15,100.69,12.48,0.90,5.37,6.75,0.00
3780.00,3840.00,e_rp3_to_rp4,0,34.80,0,14,254360502#2,2,2,17.40,4,8.58,27.16,307.64,5.61,0.40,181.22,26.36,126.00
3780.00,3840.00,e_rp3_to_rp4,0,83.53,0,4,254360502#3,0,0,27.84,3,12.94,8.99,31.92,1.26,0.09,28.16,7.59,25.00
3840.00,3900.00,e_rp3_to_rp4,0,16.18,0,7,22650432,0,0,8.09,8,2.84,1.43,11.44,11.72,0.84,1.81,1.02,0.00
3840.00,3900.00,e_rp3_to_rp4,0,12.22,0,8,254360502#1,0,0,6.11,10,2.88,6.86,61.78,13.00,0.94,3.87,6.47,0.00
3840.00,3900.00,e_rp3_to_rp4,0,126.19,0,10,254360502#2,4,4,63.09,0,31.49,146.41,1115.57,1.04,0.07,1027.96,141.61,912.00
3840.00,3900.00,e_rp3_to_rp4,0,156.99,0,0,254360502#3,0,0,52.33,0,26.16,100000.00,60.00,0.00,0.00,60.00,,60.00
3900.00,3960.00,e_rp3_to_rp4,0,16.83,0,9,22650432,0,0,8.42,9,2.96,1.32,11.91,12.69,0.91,0.92,0.93,0.00
3900.00,3960.00,e_rp3_to_rp4,0,11.38,0,9,254360502#1,0,0,5.69,8,2.68,7.01,57.52,12.73,0.92,4.80,6.62,0.00
3900.00,3960.00,e_rp3_to_rp4,0,171.14,0,8,254360502#2,4,4,85.57,0,42.74,567.48,1512.95,0.27,0.02,1483.86,548.85,1428.00
3900.00,3960.00,e_rp3_to_rp4,0,156.99,0,0,254360502#3,0,0,52.33,0,26.16,100000.00,60.00,0.00,0.00,60.00,,60.00
3960.00,4020.00,e_rp3_to_rp4,0,11.12,0,7,22650432,0,0,5.56,7,1.95,1.12,7.87,14.94,1.08,0.24,0.79,0.00
3960.00,4020.00,e_rp3_to_rp4,0,9.56,0,7,254360502#1,0,0,4.78,7,2.27,6.25,48.31,14.28,1.03,2.01,5.88,0.00
3960.00,4020.00,e_rp3_to_rp4,0,160.46,0,6,254360502#2,3,3,80.23,19,39.75,117.18,1418.51,1.30,0.09,1287.41,117.24,584.00
3960.00,4020.00,e_rp3_to_rp4,0,243.40,0,19,254360502#3,1,1,81.13,19,26.59,5.01,93.03,2.27,0.16,72.14,3.08,20.00
4020.00,4080.00,e_rp3_to_rp4,0,28.48,0,15,22650432,0,0,14.24,15,4.99,1.34,20.15,12.50,0.90,1.81,0.95,0.00
4020.00,4080.00,e_rp3_to_rp4,0,18.73,0,15,254360502#1,0,0,9.37,14,4.40,6.90,94.70,12.94,0.93,6.32,6.51,0.00
4020.00,4080.00,e_rp3_to_rp4,0,93.57,0,14,254360502#2,7,7,46.79,19,22.96,54.81,827.20,2.78,0.20,667.12,53.44,138.00
4020.00,4080.00,e_rp3_to_rp4,0,234.39,0,18,254360502#3,0,0,78.13,19,28.70,4.80,89.58,2.37,0.17,71.06,3.13,26.00
4080.00,4140.00,e_rp3_to_rp4,0,21.77,0,12,22650432,1,1,10.89,12,3.84,1.28,15.40,13.07,0.94,1.09,0.91,0.00
4080.00,4140.00,e_rp3_to_rp4,0,16.97,0,12,254360502#1,0,0,8.49,12,4.02,6.83,85.79,13.06,0.94,5.18,6.45,0.00
4080.00,4140.00,e_rp3_to_rp4,0,61.77,0,12,254360502#2,5,5,30.89,17,14.91,37.96,546.11,4.01,0.29,388.18,36.30,143.00
4080.00,4140.00,e_rp3_to_rp4,0,143.01,0,18,254360502#3,0,0,47.67,18,16.58,3.00,54.66,3.79,0.27,34.43,2.05,16.00
4140.00,4200.00,e_rp3_to_rp4,0,24.51,0,13,22650432,0,0,12.25,13,4.34,1.36,17.34,12.37,0.89,2.29,0.97,0.00
4140.00,4200.00,e_rp3_to_rp4,0,18.02,0,13,254360502#1,0,0,9.01,15,4.24,6.61,91.11,13.51,0.97,4.63,6.23,0.00
4140.00,4200.00,e_rp3_to_rp4,0,58.26,0,15,254360502#2,7,7,29.13,14,14.30,32.42,515.03,4.70,0.34,343.51,31.39,101.00
4140.00,4200.00,e_rp3_to_rp4,0,106.73,0,14,254360502#3,2,2,35.58,13,13.25,3.01,40.79,3.78,0.27,26.14,2.22,13.00
4200.00,4260.00,e_rp3_to_rp4,0,18.92,0,9,22650432,1,1,9.46,9,3.32,1.49,13.39,11.29,0.81,2.19,1.06,0.00
4200.00,4260.00,e_rp3_to_rp4,0,13.08,0,9,254360502#1,0,0,6.54,9,3.08,7.35,66.14,12.15,0.87,6.60,6.93,0.00
4200.00,4260.00,e_rp3_to_rp4,0,63.30,0,9,254360502#2,2,2,31.65,12,15.45,62.87,559.56,2.42,0.17,459.32,60.86,271.00
4200.00,4260.00,e_rp3_to_rp4,0,236.88,0,12,254360502#3,1,1,78.96,13,28.30,7.54,90.54,1.51,0.11,77.86,5.26,47.00
4260.00,4320.00,e_rp3_to_rp4,0,14.62,0,7,22650432,2,2,7.31,7,2.57,1.48,10.34,11.37,0.82,1.21,1.06,0.00
4260.00,4320.00,e_rp3_to_rp4,0,8.57,0,7,254360502#1,1,1,4.29,4,2.03,7.74,43.33,11.53,0.83,3.58,7.30,0.00
4260.00,4320.00,e_rp3_to_rp4,0,7.91,0,4,254360502#2,2,2,3.96,8,1.88,16.19,69.95,9.41,0.68,17.71,15.36,0.00
4260.00,4320.00,e_rp3_to_rp4,0,38.44,0,8,254360502#3,0,0,12.81,8,3.63,1.74,14.69,6.53,0.47,4.44,0.98,0.00
4320.00,4380.00,e_rp3_to_rp4,0,30.03,0,16,22650432,5,5,15.01,15,5.31,1.43,21.24,11.74,0.84,3.15,1.01,0.00
4320.00,4380.00,e_rp3_to_rp4,0,21.50,0,14,254360502#1,2,2,10.75,17,5.07,7.06,108.72,12.65,0.91,10.00,6.66,0.00
4320.00,4380.00,e_rp3_to_rp4,0,24.97,0,17,254360502#2,0,0,12.48,14,6.02,12.90,220.73,11.81,0.85,31.36,12.31,0.00
4320.00,4380.00,e_rp3_to_rp4,0,51.66,0,14,254360502#3,1,1,17.22,14,4.86,1.42,19.75,8.01,0.58,3.63,0.81,0.00
4380.00,4440.00,e_rp3_to_rp4,0,9.69,0,4,22650432,1,1,4.84,5,1.70,1.37,6.85,12.25,0.88,0.76,0.95,0.00
4380.00,4440.00,e_rp3_to_rp4,0,7.39,0,6,254360502#1,3,3,3.70,5,1.74,7.14,37.37,12.51,0.90,3.62,6.74,0.00
4380.00,4440.00,e_rp3_to_rp4,0,7.34,0,5,254360502#2,0,0,3.67,8,1.74,13.08,64.85,11.65,0.84,11.58,12.33,0.00
4380.00,4440.00,e_rp3_to_rp4,0,29.73,0,8,254360502#3,1,1,9.91,8,2.71,1.40,11.36,8.10,0.58,2.54,0.79,0.00
4440.00,4500.00,e_rp3_to_rp4,0,10.24,0,6,22650432,1,1,5.12,6,1.82,1.27,7.25,13.26,0.95,0.44,0.88,0.00
4440.00,4500.00,e_rp3_to_rp4,0,6.70,0,6,254360502#1,0,0,3.35,5,1.57,6.66,33.87,13.40,0.96,1.72,6.29,0.00
4440.00,4500.00,e_rp3_to_rp4,0,7.70,0,5,254360502#2,0,0,3.85,5,1.87,11.82,68.10,12.89,0.93,5.02,11.34,0.00
4440.00,4500.00,e_rp3_to_rp4,0,17.64,0,5,254360502#3,1,1,5.88,5,1.64,1.35,6.74,8.43,0.61,1.17,0.77,0.00
4500.00,4560.00,e_rp3_to_rp4,0,5.33,0,4,22650432,2,2,2.67,3,0.91,1.21,3.77,13.83,1.00,0.09,0.85,0.00
4500.00,4560.00,e_rp3_to_rp4,0,6.27,0,3,254360502#1,0,0,3.13,5,1.49,6.77,31.67,13.19,0.95,1.47,6.39,0.00
4500.00,4560.00,e_rp3_to_rp4,0,6.41,0,5,254360502#2,0,0,3.20,5,1.53,12.15,56.66,12.54,0.90,4.09,11.53,0.00
4500.00,4560.00,e_rp3_to_rp4,0,15.45,0,5,254360502#3,0,0,5.15,4,1.42,1.44,5.91,7.91,0.57,0.81,0.82,0.00
4560.00,4620.00,e_rp3_to_rp4,0,10.78,0,5,22650432,3,3,5.39,6,1.92,1.29,7.62,12.98,0.93,0.42,0.91,0.00
4560.00,4620.00,e_rp3_to_rp4,0,8.13,0,6,254360502#1,0,0,4.07,6,1.92,6.85,41.12,13.02,0.94,2.07,6.47,0.00
4560.00,4620.00,e_rp3_to_rp4,0,6.54,0,6,254360502#2,0,0,3.27,5,1.57,11.82,57.85,12.89,0.93,4.60,11.24,0.00
4560.00,4620.00,e_rp3_to_rp4,0,20.36,0,5,254360502#3,1,1,6.79,6,1.90,1.32,7.78,8.61,0.62,1.51,0.76,0.00
4620.00,4680.00,e_rp3_to_rp4,0,12.38,0,7,22650432,2,2,6.19,7,2.20,1.30,8.76,12.94,0.93,0.42,0.91,0.00
4620.00,4680.00,e_rp3_to_rp4,0,8.61,0,7,254360502#1,0,0,4.31,6,2.03,7.13,43.54,12.53,0.90,2.53,6.73,0.00
4620.00,4680.00,e_rp3_to_rp4,0,9.24,0,6,254360502#2,1,1,4.62,7,2.23,12.59,81.71,12.10,0.87,7.58,12.00,0.00
4620.00,4680.00,e_rp3_to_rp4,0,24.73,0,7,254360502#3,0,0,8.24,7,2.30,1.35,9.45,8.42,0.61,1.18,0.76,0.00
4680.00,4740.00,e_rp3_to_rp4,0,7.27,0,4,22650432,3,3,3.63,4,1.27,1.29,5.14,13.06,0.94,0.27,0.90,0.00
4680.00,4740.00,e_rp3_to_rp4,0,5.80,0,4,254360502#1,0,0,2.90,4,1.38,6.64,29.35,13.44,0.97,1.38,6.27,0.00
4680.00,4740.00,e_rp3_to_rp4,0,5.61,0,4,254360502#2,0,0,2.81,4,1.34,12.04,49.63,12.66,0.91,3.86,11.41,0.00
4680.00,4740.00,e_rp3_to_rp4,0,14.39,0,4,254360502#3,0,0,4.80,4,1.34,1.37,5.50,8.27,0.60,1.04,0.78,0.00
4740.00,4800.00,e_rp3_to_rp4,0,5.49,0,3,22650432,1,1,2.74,3,0.96,1.29,3.88,12.97,0.93,0.19,0.91,0.00
4740.00,4800.00,e_rp3_to_rp4,0,4.23,0,3,254360502#1,1,1,2.12,3,1.00,6.70,21.39,13.33,0.96,0.95,6.33,0.00
4740.00,4800.00,e_rp3_to_rp4,0,4.92,0,3,254360502#2,0,0,2.46,4,1.20,11.37,43.48,13.40,0.96,3.17,10.90,0.00
4740.00,4800.00,e_rp3_to_rp4,0,9.85,0,3,254360502#3,1,1,3.28,3,0.91,1.25,3.76,9.06,0.65,0.66,0.72,0.00
4800.00,4860.00,e_rp3_to_rp4,0,12.11,0,6,22650432,2,2,6.06,6,2.13,1.43,8.57,11.76,0.85,0.56,1.00,0.00
4800.00,4860.00,e_rp3_to_rp4,0,8.41,0,6,254360502#1,3,3,4.20,6,1.98,7.58,42.51,11.78,0.85,2.63,7.16,0.00
4800.00,4860.00,e_rp3_to_rp4,0,7.50,0,6,254360502#2,0,0,3.75,5,1.81,12.99,66.26,11.73,0.84,4.80,12.45,0.00
4800.00,4860.00,e_rp3_to_rp4,0,22.15,0,6,254360502#3,2,2,7.38,6,2.04,1.41,8.47,8.06,0.58,1.28,0.81,0.00
4860.00,4920.00,e_rp3_to_rp4,0,10.83,0,6,22650432,1,1,5.41,6,1.93,1.32,7.66,12.73,0.92,0.43,0.92,0.00
4860.00,4920.00,e_rp3_to_rp4,0,9.35,0,6,254360502#1,0,0,4.67,7,2.21,7.09,47.27,12.59,0.91,2.91,6.68,0.00
4860.00,4920.00,e_rp3_to_rp4,0,10.13,0,7,254360502#2,0,0,5.06,7,2.43,12.57,89.53,12.12,0.87,7.58,11.95,0.00
4860.00,4920.00,e_rp3_to_rp4,0,27.15,0,7,254360502#3,0,0,9.05,7,2.51,1.48,10.38,7.67,0.55,2.01,0.85,0.00
4920.00,4980.00,e_rp3_to_rp4,0,3.47,0,2,22650432,2,2,1.73,2,0.61,1.23,2.45,13.69,0.99,0.09,0.86,0.00
4920.00,4980.00,e_rp3_to_rp4,0,2.58,0,2,254360502#1,0,0,1.29,2,0.61,6.56,13.02,13.61,0.98,0.53,6.20,0.00
4920.00,4980.00,e_rp3_to_rp4,0,2.32,0,2,254360502#2,1,1,1.16,2,0.57,11.60,20.54,13.14,0.95,1.15,11.19,0.00
4920.00,4980.00,e_rp3_to_rp4,0,7.52,0,2,254360502#3,2,2,2.51,2,0.68,1.44,2.87,7.91,0.57,0.84,0.85,0.00
4980.00,5040.00,e_rp3_to_rp4,0,9.93,0,5,22650432,2,2,4.97,5,1.75,1.41,7.03,11.95,0.86,0.81,1.00,0.00
4980.00,5040.00,e_rp3_to_rp4,0,6.86,0,5,254360502#1,1,1,3.43,5,1.62,6.94,34.69,12.86,0.93,1.63,6.55,0.00
4980.00,5040.00,e_rp3_to_rp4,0,8.20,0,5,254360502#2,0,0,4.10,6,1.97,12.25,72.48,12.44,0.90,5.60,11.65,0.00
4980.00,5040.00,e_rp3_to_rp4,0,21.27,0,6,254360502#3,0,0,7.09,6,1.97,1.35,8.13,8.39,0.60,1.01,0.77,0.00
5040.00,5100.00,e_rp3_to_rp4,0,13.60,0,7,22650432,4,4,6.80,7,2.39,1.37,9.62,12.22,0.88,0.77,0.97,0.00
5040.00,5100.00,e_rp3_to_rp4,0,10.27,0,7,254360502#1,2,2,5.13,7,2.42,7.42,51.91,12.04,0.87,4.88,7.00,0.00
5040.00,5100.00,e_rp3_to_rp4,0,8.14,0,7,254360502#2,0,0,4.07,4,1.97,13.19,71.99,11.55,0.83,8.99,12.64,0.00
5040.00,5100.00,e_rp3_to_rp4,0,14.77,0,4,254360502#3,0,0,4.92,4,1.40,1.43,5.65,7.94,0.57,1.12,0.82,0.00
5100.00,5160.00,e_rp3_to_rp4,0,7.51,0,4,22650432,1,1,3.76,4,1.32,1.33,5.32,12.64,0.91,0.39,0.93,0.00
5100.00,5160.00,e_rp3_to_rp4,0,5.71,0,4,254360502#1,0,0,2.85,4,1.35,7.21,28.85,12.38,0.89,2.69,6.80,0.00
5100.00,5160.00,e_rp3_to_rp4,0,7.92,0,4,254360502#2,0,0,3.96,7,1.90,12.67,70.02,12.02,0.87,8.26,11.99,0.00
5100.00,5160.00,e_rp3_to_rp4,0,25.80,0,7,254360502#3,0,0,8.60,7,2.37,1.40,9.86,8.13,0.59,1.65,0.79,0.00
5160.00,5220.00,e_rp3_to_rp4,0,17.32,0,9,22650432,4,4,8.66,9,3.07,1.40,12.25,12.01,0.86,1.16,0.99,0.00
5160.00,5220.00,e_rp3_to_rp4,0,10.20,0,8,254360502#1,1,1,5.10,7,2.40,7.11,51.56,12.55,0.90,3.13,6.72,0.00
