interval_begin,interval_end,interval_id,edge_arrived,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_sampledSeconds
3600.00,3660.00,e_rp4_to_rp3,0,0,16,22650422#1,0,0,16,29.90
3600.00,3660.00,e_rp4_to_rp3,0,0,16,22650422#2,0,0,14,156.06
3600.00,3660.00,e_rp4_to_rp3,0,0,13,22650422#3,0,0,16,248.79
3600.00,3660.00,e_rp4_to_rp3,0,0,15,22650422#4,0,0,15,31.89
3660.00,3720.00,e_rp4_to_rp3,0,0,22,22650422#0,0,0,22,22.59
3660.00,3720.00,e_rp4_to_rp3,0,0,21,22650422#1,0,0,21,34.92
3660.00,3720.00,e_rp4_to_rp3,0,0,21,22650422#2,0,0,20,206.64
3660.00,3720.00,e_rp4_to_rp3,0,0,19,22650422#3,0,0,16,243.43
3660.00,3720.00,e_rp4_to_rp3,0,0,16,22650422#4,0,0,16,30.89
3720.00,3780.00,e_rp4_to_rp3,0,0,24,22650422#0,0,0,24,24.96
3720.00,3780.00,e_rp4_to_rp3,0,0,25,22650422#1,0,0,24,42.19
