interval_begin,interval_end,interval_haltingDurationSum,interval_id,interval_intervalHaltingDurationSum,interval_jamLengthInMetersSum,interval_jamLengthInVehiclesSum,interval_maxHaltingDuration,interval_maxIntervalHaltingDuration,interval_maxJamLengthInMeters,interval_maxJamLengthInVehicles,interval_maxOccupancy,interval_maxVehicleNumber,interval_meanHaltingDuration,interval_meanIntervalHaltingDuration,interval_meanMaxJamLengthInMeters,interval_meanMaxJamLengthInVehicles,interval_meanOccupancy,interval_meanSpeed,interval_meanTimeLoss,interval_meanVehicleNumber,interval_nVehEntered,interval_nVehLeft,interval_nVehSeen,interval_sampledSeconds,interval_startedHalts
3840.00,3900.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3840.00,3900.00,126.00,z_rp4_to_rp3_2,126.00,415.05,57,6.00,6.00,40.60,4,31.82,18,1.83,1.83,6.75,0.92,20.30,2.77,29.09,11.17,0,14,18,662.30,69.00
3900.00,3960.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3900.00,3960.00,3.00,z_rp4_to_rp3_2,3.00,0.00,0,1.00,1.00,0.00,0,7.20,4,1.00,1.00,0.00,0.00,0.82,4.34,4.81,0.53,0,4,4,29.59,3.00
3960.00,4020.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,1.41,10.78,1.33,0.42,2,1,2,24.12,0.00
3960.00,4020.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,16.82,9,0.00,0.00,0.00,0.00,10.14,11.36,2.54,5.77,18,9,18,330.49,0.00
4020.00,4080.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,3.54,1,0.00,0.00,0.00,0.00,0.12,13.43,0.03,0.05,0,1,1,2.39,0.00
4020.00,4080.00,55.00,z_rp4_to_rp3_2,55.00,93.93,18,3.00,3.00,13.93,2,24.34,14,1.49,1.49,1.57,0.30,18.60,7.43,10.04,10.40,18,14,27,604.93,37.00
4080.00,4140.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4080.00,4140.00,122.00,z_rp4_to_rp3_2,120.00,151.20,26,3.00,3.00,14.60,2,31.82,17,1.27,1.25,2.52,0.43,28.28,4.90,19.56,15.57,17,14,30,915.26,94.00
4140.00,4200.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4140.00,4200.00,77.00,z_rp4_to_rp3_2,76.00,45.00,9,2.00,2.00,5.00,1,29.95,17,1.13,1.12,0.67,0.13,23.50,4.87,18.89,12.98,10,17,26,764.47,67.00
4200.00,4260.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4200.00,4260.00,49.00,z_rp4_to_rp3_2,48.00,210.42,24,7.00,7.00,25.33,2,16.85,9,1.96,1.92,3.51,0.40,8.70,6.08,12.30,4.98,4,12,13,288.69,24.00
4260.00,4320.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4260.00,4320.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,1.87,1,0.00,0.00,0.00,0.00,0.71,12.11,1.35,0.43,1,2,2,24.16,0.00
4320.00,4380.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4320.00,4380.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4380.00,4440.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4380.00,4440.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4440.00,4500.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4440.00,4500.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4500.00,4560.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4500.00,4560.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4560.00,4620.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4560.00,4620.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4620.00,4680.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4620.00,4680.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4680.00,4740.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4680.00,4740.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4740.00,4800.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4740.00,4800.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4800.00,4860.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4800.00,4860.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4860.00,4920.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4860.00,4920.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4920.00,4980.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4920.00,4980.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4980.00,5040.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4980.00,5040.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5040.00,5100.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5040.00,5100.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5100.00,5160.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5100.00,5160.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5160.00,5220.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5160.00,5220.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5220.00,5280.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5220.00,5280.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5280.00,5340.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5280.00,5340.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5340.00,5400.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5340.00,5400.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5400.00,5433.00,0.00,z_rp4_to_rp3_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5400.00,5433.00,0.00,z_rp4_to_rp3_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
