interval_begin,interval_end,interval_haltingDurationSum,interval_id,interval_intervalHaltingDurationSum,interval_jamLengthInMetersSum,interval_jamLengthInVehiclesSum,interval_maxHaltingDuration,interval_maxIntervalHaltingDuration,interval_maxJamLengthInMeters,interval_maxJamLengthInVehicles,interval_maxOccupancy,interval_maxVehicleNumber,interval_meanHaltingDuration,interval_meanIntervalHaltingDuration,interval_meanMaxJamLengthInMeters,interval_meanMaxJamLengthInVehicles,interval_meanOccupancy,interval_meanSpeed,interval_meanTimeLoss,interval_meanVehicleNumber,interval_nVehEntered,interval_nVehLeft,interval_nVehSeen,interval_sampledSeconds,interval_startedHalts
2280.00,2340.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,5.31,11,0.00,0.00,0.00,0.00,3.96,18.44,1.76,8.37,14,11,19,497.73,0.00
2340.00,2400.00,5769.00,z_r2ps_to_ach1_mgp,3799.00,28024.36,3734,114.00,60.00,495.00,66,27.75,84,46.52,30.64,456.75,60.75,26.05,1.81,42.40,78.32,23,17,97,4690.76,69.00
2340.00,2400.00,2863.00,z_sl_rp1_to_ach1_mgp,1184.00,7972.95,1099,239.00,44.00,131.33,18,49.55,39,27.01,11.17,101.52,13.92,42.45,2.47,26.94,33.42,21,28,57,1992.74,85.00
2340.00,2400.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,3.86,8,0.00,0.00,0.00,0.00,2.85,17.87,1.87,6.05,8,9,16,358.63,0.00
2400.00,2460.00,6311.00,z_r2ps_to_ach1_mgp,2470.00,17424.38,2331,114.00,60.00,376.61,50,27.89,84,31.24,12.23,232.48,30.98,26.74,4.24,33.18,80.45,27,25,107,4819.37,156.00
2400.00,2460.00,878.00,z_sl_rp1_to_ach1_mgp,712.00,4390.71,606,24.00,17.00,97.67,13,41.46,32,7.02,5.70,50.74,6.88,36.58,3.52,22.76,28.72,23,20,52,1712.50,111.00
2400.00,2460.00,328.00,z_r2ps_to_sl_rp1,328.00,2246.04,319,60.00,60.00,57.58,8,6.76,14,36.44,36.44,37.43,5.32,5.08,8.21,15.15,10.57,17,10,24,632.90,9.00
2460.00,2520.00,1872.00,z_r2ps_to_ach1_mgp,1327.00,6440.95,898,93.00,23.00,119.71,14,27.42,83,4.03,2.85,52.57,6.80,26.70,5.40,31.23,80.35,23,23,105,4809.40,436.00
2460.00,2520.00,1035.00,z_sl_rp1_to_ach1_mgp,945.00,6145.18,827,38.00,38.00,101.52,12,41.46,32,6.99,6.38,59.74,7.92,38.60,2.17,29.49,30.15,16,21,48,1796.78,134.00
2460.00,2520.00,432.00,z_r2ps_to_sl_rp1,104.00,711.83,100,64.00,13.00,65.45,9,8.69,18,33.23,8.00,11.86,1.67,6.79,14.51,8.87,14.30,12,18,26,852.14,4.00
2520.00,2580.00,2359.00,z_r2ps_to_ach1_mgp,2248.00,13211.81,1722,20.00,20.00,138.83,17,28.41,86,4.17,3.98,97.25,11.97,27.73,3.39,40.11,83.32,17,16,99,4992.92,537.00
2520.00,2580.00,1392.00,z_sl_rp1_to_ach1_mgp,1085.00,7742.19,1003,48.00,46.00,204.17,24,42.66,33,13.78,10.74,82.08,10.27,38.60,1.92,32.32,30.08,18,14,45,1796.83,89.00
2520.00,2580.00,2.00,z_r2ps_to_sl_rp1,2.00,22.58,4,2.00,2.00,12.58,2,3.54,8,2.00,2.00,0.38,0.07,1.95,17.99,1.75,4.22,9,12,17,248.68,2.00
2580.00,2640.00,2940.00,z_r2ps_to_ach1_mgp,2672.00,16506.38,2196,23.00,23.00,166.45,20,28.31,86,5.32,4.83,104.65,13.33,27.68,3.22,39.28,83.35,20,21,103,4994.75,508.00
2580.00,2640.00,1455.00,z_sl_rp1_to_ach1_mgp,1026.00,7221.36,965,106.00,60.00,149.09,17,42.60,33,13.99,9.87,90.49,11.90,39.19,2.22,27.72,30.87,21,22,52,1839.13,92.00
2580.00,2640.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,3.86,8,0.00,0.00,0.00,0.00,2.96,18.81,1.06,6.28,14,14,19,373.04,0.00
2640.00,2700.00,3123.00,z_r2ps_to_ach1_mgp,2873.00,17508.45,2332,34.00,34.00,198.31,25,28.31,86,5.21,4.80,135.50,17.45,27.42,2.87,39.81,82.52,21,17,103,4946.77,559.00
2640.00,2700.00,2291.00,z_sl_rp1_to_ach1_mgp,1295.00,9163.31,1207,133.00,39.00,121.11,14,49.13,38,19.41,10.97,97.51,12.68,42.68,1.68,33.15,33.22,20,13,50,1986.51,106.00
2640.00,2700.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,3.38,7,0.00,0.00,0.00,0.00,1.71,17.93,0.71,3.67,10,9,15,216.56,0.00
2700.00,2760.00,3515.00,z_r2ps_to_ach1_mgp,3026.00,20378.60,2676,38.00,38.00,226.64,28,29.23,88,8.55,7.36,144.95,18.63,27.66,3.17,40.70,83.62,14,16,100,5010.31,359.00
2700.00,2760.00,2166.00,z_sl_rp1_to_ach1_mgp,1752.00,12531.03,1631,91.00,60.00,210.16,26,53.02,41,14.34,11.60,127.58,16.52,49.49,0.98,40.53,38.45,14,10,51,2301.30,121.00
2700.00,2760.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,4.31,9,0.00,0.00,0.00,0.00,2.77,17.70,1.69,5.87,8,12,14,349.13,0.00
2760.00,2820.00,3381.00,z_r2ps_to_ach1_mgp,2926.00,19639.75,2530,39.00,39.00,213.11,25,28.09,86,7.56,6.54,157.27,19.75,26.81,2.56,42.87,80.92,12,17,96,4851.27,400.00
2760.00,2820.00,3437.00,z_sl_rp1_to_ach1_mgp,2166.00,16645.75,2098,151.00,60.00,379.59,47,61.56,48,24.91,15.70,225.62,28.03,56.00,0.59,47.27,43.67,11,10,52,2614.02,104.00
2760.00,2820.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,3.38,7,0.00,0.00,0.00,0.00,1.74,17.11,0.92,3.72,13,10,15,221.99,0.00
2820.00,2880.00,3464.00,z_r2ps_to_ach1_mgp,3161.00,22131.75,2760,56.00,56.00,326.83,37,26.95,82,7.75,7.07,203.65,24.40,26.33,2.81,40.74,79.65,17,18,96,4771.80,408.00
2820.00,2880.00,3822.00,z_sl_rp1_to_ach1_mgp,1712.00,11457.87,1542,202.00,60.00,171.81,21,56.27,44,18.38,8.23,127.90,17.08,53.04,1.25,38.96,41.53,14,16,56,2483.30,187.00
2820.00,2880.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,2.90,6,0.00,0.00,0.00,0.00,1.26,17.43,0.89,2.67,8,12,13,158.90,0.00
2880.00,2940.00,4285.00,z_r2ps_to_ach1_mgp,3447.00,27550.68,3213,116.00,60.00,541.00,54,28.62,87,14.98,12.05,391.38,44.20,26.98,2.68,37.57,81.55,30,23,108,4883.44,238.00
2880.00,2940.00,2979.00,z_sl_rp1_to_ach1_mgp,1560.00,10285.58,1405,262.00,60.00,223.96,26,55.11,43,15.60,8.17,136.91,18.47,50.76,1.39,36.33,39.88,17,19,57,2385.57,165.00
2880.00,2940.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,3.38,7,0.00,0.00,0.00,0.00,2.08,18.82,0.99,4.38,15,10,16,261.39,0.00
2940.00,3000.00,7351.00,z_r2ps_to_ach1_mgp,3946.00,33135.55,3810,176.00,60.00,698.20,64,28.61,86,34.19,18.35,503.34,56.88,27.46,1.81,42.44,82.87,18,22,103,4965.86,156.00
2940.00,3000.00,4054.00,z_sl_rp1_to_ach1_mgp,1589.00,10890.53,1465,322.00,60.00,165.66,21,55.11,43,26.50,10.38,136.54,18.43,50.21,1.43,34.51,39.47,21,18,59,2358.17,133.00
2940.00,3000.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,5.80,12,0.00,0.00,0.00,0.00,3.62,17.89,1.55,7.63,14,12,20,454.52,0.00
3000.00,3060.00,10796.00,z_r2ps_to_ach1_mgp,4074.00,33759.20,3965,219.00,60.00,815.48,73,28.95,87,61.34,23.15,507.76,58.77,27.38,1.95,42.29,82.68,22,17,103,4954.85,110.00
3000.00,3060.00,5538.00,z_sl_rp1_to_ach1_mgp,1940.00,14628.59,1858,349.00,60.00,299.69,36,56.40,44,45.39,15.90,167.14,21.08,52.20,1.03,44.07,40.97,9,17,50,2449.85,89.00
3000.00,3060.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,3.86,8,0.00,0.00,0.00,0.00,1.99,18.08,0.98,4.30,10,12,18,254.12,0.00
3060.00,3120.00,10950.00,z_r2ps_to_ach1_mgp,4421.00,34929.37,4331,256.00,60.00,874.22,74,29.52,89,65.18,26.32,470.07,57.63,28.01,1.39,43.52,84.72,20,18,106,5075.63,96.00
3060.00,3120.00,2691.00,z_sl_rp1_to_ach1_mgp,1309.00,8996.19,1221,374.00,60.00,150.32,19,49.93,39,23.61,11.48,113.16,15.38,45.25,2.06,30.47,35.57,23,21,56,2123.74,97.00
3060.00,3120.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,3.38,7,0.00,0.00,0.00,0.00,2.40,17.67,1.52,5.13,9,12,15,304.66,0.00
3120.00,3180.00,11472.00,z_r2ps_to_ach1_mgp,4610.00,34603.88,4512,312.00,60.00,599.90,78,31.36,95,63.38,25.47,538.10,70.12,30.49,1.54,44.45,92.20,23,20,111,5521.51,102.00
3120.00,3180.00,1291.00,z_sl_rp1_to_ach1_mgp,901.00,5973.06,824,112.00,35.00,124.56,17,44.85,36,12.18,8.50,81.98,11.13,39.84,2.92,22.78,31.55,25,32,60,1874.09,84.00
3120.00,3180.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,2.90,6,0.00,0.00,0.00,0.00,1.92,19.23,1.38,4.07,11,8,14,242.57,0.00
3180.00,3240.00,11616.00,z_r2ps_to_ach1_mgp,2993.00,21708.13,2855,316.00,60.00,472.53,62,31.61,95,56.12,14.46,341.32,44.45,30.39,3.91,36.77,91.85,22,22,113,5503.18,148.00
3180.00,3240.00,1152.00,z_sl_rp1_to_ach1_mgp,886.00,5874.05,817,53.00,53.00,156.35,17,42.76,33,13.39,10.30,83.50,11.37,37.15,3.12,21.89,29.43,28,24,56,1750.15,69.00
3180.00,3240.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,3.86,8,0.00,0.00,0.00,0.00,2.76,18.24,1.44,5.85,10,13,16,347.88,0.00
3240.00,3300.00,3646.00,z_r2ps_to_ach1_mgp,1836.00,10395.38,1425,149.00,31.00,184.93,24,31.81,96,8.01,4.04,79.41,10.45,29.19,4.81,35.26,88.32,18,27,109,5288.71,415.00
3240.00,3300.00,1523.00,z_sl_rp1_to_ach1_mgp,1486.00,9670.39,1295,42.00,42.00,165.63,21,55.17,43,7.50,7.32,90.07,11.72,50.21,1.48,38.25,39.23,21,13,53,2339.64,193.00
3240.00,3300.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,5.80,12,0.00,0.00,0.00,0.00,3.57,17.80,2.55,7.47,16,8,19,446.23,0.00
3300.00,3360.00,2347.00,z_r2ps_to_ach1_mgp,2238.00,15376.20,1866,57.00,57.00,414.09,42,28.95,87,5.81,5.54,196.01,22.73,27.56,3.65,38.05,83.22,20,19,102,4987.44,381.00
3300.00,3360.00,1849.00,z_sl_rp1_to_ach1_mgp,1636.00,11377.50,1518,73.00,60.00,265.60,32,51.35,41,13.11,11.60,144.72,19.10,49.55,1.50,35.25,38.98,16,18,56,2327.75,119.00
3300.00,3360.00,81.00,z_r2ps_to_sl_rp1,81.00,488.52,78,40.00,40.00,20.03,3,4.83,11,27.00,27.00,8.14,1.30,2.78,14.13,4.32,5.85,13,15,24,348.85,3.00
3360.00,3420.00,5316.00,z_r2ps_to_ach1_mgp,4037.00,34293.73,3869,117.00,60.00,726.35,70,30.28,91,20.77,15.77,518.26,57.18,29.02,2.19,41.12,87.67,27,19,110,5255.40,204.00
3360.00,3420.00,2894.00,z_sl_rp1_to_ach1_mgp,1751.00,12792.85,1671,133.00,60.00,258.82,32,53.92,43,20.24,12.24,155.61,20.63,50.90,1.04,39.85,39.93,16,17,54,2386.90,124.00
3360.00,3420.00,429.00,z_r2ps_to_sl_rp1,348.00,2423.22,343,100.00,60.00,57.61,8,6.76,14,53.62,43.50,40.39,5.72,5.15,8.18,16.18,10.68,14,9,23,640.88,5.00
3420.00,3480.00,9324.00,z_r2ps_to_ach1_mgp,4677.00,40894.59,4577,177.00,60.00,843.82,78,30.94,93,52.09,26.13,645.99,71.50,30.16,1.52,45.86,91.03,17,19,108,5456.42,111.00
3420.00,3480.00,3914.00,z_sl_rp1_to_ach1_mgp,1518.00,11059.99,1439,174.00,59.00,229.86,28,51.27,40,30.34,11.77,143.95,18.28,47.14,1.66,35.16,37.13,16,17,53,2219.40,100.00
3420.00,3480.00,1112.00,z_r2ps_to_sl_rp1,683.00,4906.59,674,160.00,60.00,117.57,16,10.14,21,65.41,40.18,81.78,11.23,8.42,5.95,30.17,17.43,10,3,24,1045.95,9.00
3480.00,3540.00,13482.00,z_r2ps_to_ach1_mgp,4718.00,36012.86,4632,203.00,60.00,858.90,80,32.28,97,77.04,26.96,545.18,70.40,31.02,1.46,46.01,93.55,21,13,110,5607.55,97.00
3480.00,3540.00,1725.00,z_sl_rp1_to_ach1_mgp,1520.00,10367.80,1390,53.00,53.00,162.15,21,53.98,42,11.35,10.00,119.65,16.02,49.04,1.58,33.85,38.42,22,19,58,2296.05,130.00
3480.00,3540.00,1582.00,z_r2ps_to_sl_rp1,630.00,4780.16,651,182.00,42.00,147.53,20,10.63,22,83.26,33.16,79.67,10.85,8.27,5.06,25.75,17.48,9,25,30,1039.05,3.00
3540.00,3600.00,11969.00,z_r2ps_to_ach1_mgp,4308.00,35807.84,4079,204.00,60.00,650.67,54,32.81,99,38.99,14.03,384.17,42.75,32.25,1.77,46.51,97.47,15,16,112,5841.97,233.00
3540.00,3600.00,2415.00,z_sl_rp1_to_ach1_mgp,1624.00,11367.03,1531,110.00,60.00,200.60,25,54.11,42,18.58,12.49,137.16,18.53,50.18,1.51,34.65,39.38,19,19,58,2348.34,103.00
3540.00,3600.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,3.38,8,0.00,0.00,0.00,0.00,2.17,17.77,1.28,4.58,11,11,16,273.41,0.00
3600.00,3660.00,7425.00,z_r2ps_to_ach1_mgp,4980.00,39812.05,4790,128.00,60.00,914.32,87,32.69,99,28.12,18.86,619.47,73.53,32.11,0.63,52.19,96.88,10,10,106,5808.21,195.00
3600.00,3660.00,3218.00,z_sl_rp1_to_ach1_mgp,1664.00,11839.37,1552,157.00,60.00,168.22,20,53.63,42,23.32,12.06,114.91,15.00,50.59,1.36,35.81,39.67,19,18,58,2371.18,113.00
3600.00,3660.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,2.41,5,0.00,0.00,0.00,0.00,0.72,17.95,1.06,1.60,0,5,5,93.14,0.00
3660.00,3720.00,10838.00,z_r2ps_to_ach1_mgp,4679.00,37549.75,4562,135.00,60.00,642.19,85,32.27,97,52.61,22.71,491.15,63.78,31.30,0.97,49.98,94.53,9,16,105,5663.91,119.00
3660.00,3720.00,2371.00,z_sl_rp1_to_ach1_mgp,1814.00,13147.65,1729,152.00,60.00,313.26,39,59.27,46,19.92,15.24,149.36,19.48,52.29,1.23,36.06,40.85,20,17,60,2442.93,90.00
3660.00,3720.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3720.00,3780.00,8649.00,z_r2ps_to_ach1_mgp,4238.00,34657.50,4047,129.00,60.00,794.89,70,29.43,89,32.76,16.05,439.10,48.73,28.73,0.81,49.73,86.75,9,12,98,5199.27,196.00
3720.00,3780.00,2827.00,z_sl_rp1_to_ach1_mgp,1432.00,10545.18,1389,117.00,60.00,292.35,37,54.67,43,33.65,17.05,149.90,19.58,45.75,1.98,29.62,35.90,15,25,58,2144.90,49.00
3720.00,3780.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3780.00,3840.00,7738.00,z_r2ps_to_ach1_mgp,4587.00,37271.95,4509,138.00,60.00,839.06,76,28.62,87,46.06,27.30,597.45,72.47,27.90,0.46,46.75,84.45,17,18,103,5057.85,95.00
3780.00,3840.00,2118.00,z_sl_rp1_to_ach1_mgp,1169.00,7410.92,1030,153.00,41.00,131.33,18,48.63,38,12.84,7.08,88.61,12.10,43.35,2.30,27.95,34.13,25,27,58,2037.45,142.00
3780.00,3840.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3840.00,3900.00,10525.00,z_r2ps_to_ach1_mgp,4250.00,32439.48,4006,152.00,60.00,507.34,65,28.62,86,32.69,13.20,334.33,42.65,27.80,1.10,51.78,83.92,5,11,90,5030.06,247.00
3840.00,3900.00,1810.00,z_sl_rp1_to_ach1_mgp,1673.00,11745.39,1537,33.00,33.00,139.83,17,55.21,44,10.90,10.08,99.77,12.60,48.81,1.47,37.55,38.27,22,14,53,2285.45,148.00
3840.00,3900.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3900.00,3960.00,5849.00,z_r2ps_to_ach1_mgp,2419.00,17617.51,2148,151.00,34.00,299.62,26,25.95,79,17.46,7.22,134.65,14.57,24.24,2.59,44.08,73.28,4,16,83,4390.56,287.00
3900.00,3960.00,1941.00,z_sl_rp1_to_ach1_mgp,1751.00,12199.44,1633,65.00,60.00,230.19,28,59.00,46,13.39,12.07,125.90,16.77,51.85,1.33,38.44,40.65,16,9,55,2430.88,122.00
3900.00,3960.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
3960.00,4020.00,3101.00,z_r2ps_to_ach1_mgp,2841.00,25731.96,2632,80.00,60.00,658.30,52,22.29,67,11.97,10.97,383.23,37.48,20.57,1.02,46.36,62.27,7,14,74,3729.10,227.00
3960.00,4020.00,2964.00,z_sl_rp1_to_ach1_mgp,1749.00,12391.82,1640,125.00,60.00,254.53,31,59.10,47,19.12,11.28,153.85,20.18,51.06,1.17,36.47,40.18,12,22,58,2401.33,115.00
3960.00,4020.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4020.00,4080.00,5595.00,z_r2ps_to_ach1_mgp,3173.00,28061.55,3094,140.00,60.00,689.82,54,20.24,61,38.59,21.88,447.72,48.70,19.50,0.38,46.25,59.03,13,18,73,3536.06,92.00
4020.00,4080.00,3486.00,z_sl_rp1_to_ach1_mgp,1455.00,10293.35,1389,185.00,60.00,172.47,22,51.32,40,34.18,14.26,135.45,18.35,46.07,1.89,28.43,36.25,27,24,63,2164.04,83.00
4020.00,4080.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4080.00,4140.00,8279.00,z_r2ps_to_ach1_mgp,3000.00,23069.79,2967,200.00,60.00,665.21,49,18.85,57,99.75,36.14,373.32,47.78,18.10,0.47,45.01,54.77,14,15,69,3281.19,35.00
4080.00,4140.00,4279.00,z_sl_rp1_to_ach1_mgp,1156.00,7920.79,1079,243.00,60.00,164.93,21,50.03,39,40.37,10.90,118.20,15.95,42.10,2.59,24.57,33.27,22,29,61,1985.14,81.00
4080.00,4140.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4140.00,4200.00,10319.00,z_r2ps_to_ach1_mgp,2333.00,18034.65,2304,221.00,60.00,699.70,50,18.93,57,127.39,28.80,292.41,37.22,17.30,2.19,40.18,52.55,11,20,65,3143.40,29.00
4140.00,4200.00,1155.00,z_sl_rp1_to_ach1_mgp,231.00,1338.29,194,254.00,16.00,95.02,13,40.06,32,23.10,4.62,18.09,2.57,27.69,5.67,16.62,21.93,10,27,42,1304.10,37.00
4140.00,4200.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4200.00,4260.00,3721.00,z_r2ps_to_ach1_mgp,376.00,1921.15,279,221.00,18.00,112.70,15,15.30,46,31.01,3.13,28.12,3.90,11.55,6.88,23.23,35.17,2,24,47,2102.27,109.00
4200.00,4260.00,47.00,z_sl_rp1_to_ach1_mgp,46.00,197.48,30,6.00,6.00,30.27,4,18.14,15,2.76,2.71,3.29,0.50,11.88,6.21,7.77,9.65,13,19,28,569.43,18.00
4200.00,4260.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4260.00,4320.00,106.00,z_r2ps_to_ach1_mgp,98.00,328.94,54,7.00,5.00,29.61,4,7.32,23,2.04,1.88,4.18,0.65,3.44,3.77,16.91,10.83,0,23,23,640.74,50.00
4260.00,4320.00,36.00,z_sl_rp1_to_ach1_mgp,27.00,125.36,24,6.00,6.00,23.91,4,12.23,10,4.00,3.00,2.09,0.40,5.28,4.63,7.73,4.57,7,16,16,265.48,8.00
4260.00,4320.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4320.00,4380.00,0.00,z_r2ps_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4320.00,4380.00,0.00,z_sl_rp1_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,1.30,1,0.00,0.00,0.00,0.00,0.41,9.75,1.58,0.32,1,0,1,18.95,0.00
4320.00,4380.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4380.00,4440.00,0.00,z_r2ps_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4380.00,4440.00,0.00,z_sl_rp1_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,1.30,1,0.00,0.00,0.00,0.00,0.17,7.49,1.00,0.15,0,1,1,8.97,0.00
4380.00,4440.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4440.00,4500.00,0.00,z_r2ps_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4440.00,4500.00,0.00,z_sl_rp1_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4440.00,4500.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4500.00,4560.00,0.00,z_r2ps_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4500.00,4560.00,0.00,z_sl_rp1_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4500.00,4560.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4560.00,4620.00,0.00,z_r2ps_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4560.00,4620.00,0.00,z_sl_rp1_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4560.00,4620.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4620.00,4680.00,0.00,z_r2ps_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4620.00,4680.00,0.00,z_sl_rp1_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4620.00,4680.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4680.00,4740.00,0.00,z_r2ps_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4680.00,4740.00,0.00,z_sl_rp1_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4680.00,4740.00,0.00,z_r2ps_to_sl_rp1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4740.00,4800.00,0.00,z_r2ps_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4740.00,4800.00,0.00,z_sl_rp1_to_ach1_mgp,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
