interval_begin,interval_end,interval_haltingDurationSum,interval_id,interval_intervalHaltingDurationSum,interval_jamLengthInMetersSum,interval_jamLengthInVehiclesSum,interval_maxHaltingDuration,interval_maxIntervalHaltingDuration,interval_maxJamLengthInMeters,interval_maxJamLengthInVehicles,interval_maxOccupancy,interval_maxVehicleNumber,interval_meanHaltingDuration,interval_meanIntervalHaltingDuration,interval_meanMaxJamLengthInMeters,interval_meanMaxJamLengthInVehicles,interval_meanOccupancy,interval_meanSpeed,interval_meanTimeLoss,interval_meanVehicleNumber,interval_nVehEntered,interval_nVehLeft,interval_nVehSeen,interval_sampledSeconds,interval_startedHalts
3840.00,3900.00,606.00,z_rp3_to_rp4_1,537.00,3915.24,544,93.00,60.00,89.33,12,26.08,14,23.31,20.65,63.23,8.73,22.97,2.25,38.72,12.35,7,4,16,737.75,26.00
3840.00,3900.00,515.00,z_rp3_to_rp4_2,467.00,3579.84,459,87.00,60.00,84.79,11,20.50,11,46.82,42.45,59.66,7.65,15.95,0.92,43.12,8.57,5,0,11,513.79,8.00
3900.00,3960.00,1261.00,z_rp3_to_rp4_1,737.00,5549.91,761,153.00,60.00,117.90,16,33.53,18,63.05,36.85,92.04,12.60,28.10,1.45,38.49,15.10,9,4,21,902.71,12.00
3900.00,3960.00,1255.00,z_rp3_to_rp4_2,740.00,5657.56,736,147.00,60.00,114.79,15,27.98,15,83.67,49.33,94.29,12.27,23.06,0.01,49.43,12.37,4,0,15,742.00,4.00
3960.00,4020.00,1802.00,z_rp3_to_rp4_1,593.00,4156.03,561,154.00,31.00,137.33,17,33.53,18,23.10,7.60,57.66,7.67,28.04,2.05,30.20,15.42,9,13,26,916.94,67.00
3960.00,4020.00,1665.00,z_rp3_to_rp4_2,410.00,2819.21,380,160.00,31.00,114.79,15,27.98,15,37.00,9.11,46.68,6.27,19.91,1.55,32.04,10.95,3,12,18,652.29,31.00
4020.00,4080.00,355.00,z_rp3_to_rp4_1,313.00,1851.17,254,16.00,16.00,70.29,9,27.94,15,4.61,4.06,28.50,3.75,25.10,4.13,19.80,13.85,16,15,29,816.94,77.00
4020.00,4080.00,89.00,z_rp3_to_rp4_2,82.00,411.08,61,8.00,8.00,27.87,4,11.22,6,3.71,3.42,6.77,1.00,6.49,3.05,14.35,3.72,6,11,12,218.37,21.00
4080.00,4140.00,215.00,z_rp3_to_rp4_1,183.00,1204.91,168,18.00,18.00,54.85,7,26.08,15,9.35,7.96,19.48,2.72,17.68,5.35,14.24,9.87,11,18,25,578.39,20.00
4080.00,4140.00,43.00,z_rp3_to_rp4_2,43.00,231.63,38,11.00,11.00,19.99,3,7.41,4,8.60,8.60,3.86,0.63,3.75,5.26,8.13,2.18,8,7,9,126.73,5.00
4140.00,4200.00,113.00,z_rp3_to_rp4_1,112.00,705.52,105,13.00,13.00,43.50,6,20.49,11,4.91,4.87,11.59,1.72,15.51,6.72,12.61,8.55,14,17,21,503.50,28.00
4140.00,4200.00,79.00,z_rp3_to_rp4_2,79.00,492.09,69,19.00,19.00,32.30,4,9.29,5,7.90,7.90,8.20,1.15,5.02,4.21,10.18,2.80,9,6,11,165.14,11.00
4200.00,4260.00,222.00,z_rp3_to_rp4_1,221.00,1414.45,212,28.00,27.00,56.55,7,19.27,11,8.88,8.84,23.17,3.43,14.35,4.21,25.01,8.07,9,7,13,476.01,26.00
4200.00,4260.00,213.00,z_rp3_to_rp4_2,189.00,1467.49,187,44.00,39.00,39.82,5,11.15,6,30.43,27.00,24.46,3.12,7.71,1.86,24.54,4.33,4,8,9,255.96,2.00
4260.00,4320.00,10.00,z_rp3_to_rp4_1,1.00,13.30,2,7.00,1.00,13.30,2,9.31,6,5.00,0.50,0.22,0.03,2.20,10.26,1.31,1.33,7,10,13,74.39,0.00
4260.00,4320.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,5.61,3,0.00,0.00,0.00,0.00,1.95,9.55,1.67,1.13,5,5,6,65.19,0.00
4320.00,4380.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,11.56,7,0.00,0.00,0.00,0.00,6.63,11.49,1.70,3.85,15,15,18,218.01,0.00
4320.00,4380.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,7.48,4,0.00,0.00,0.00,0.00,4.77,12.37,2.01,2.67,8,6,9,157.36,0.00
4380.00,4440.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,5.59,4,0.00,0.00,0.00,0.00,1.09,11.39,0.67,0.68,6,9,9,36.70,0.00
4380.00,4440.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,7.48,4,0.00,0.00,0.00,0.00,2.55,11.70,1.62,1.47,5,6,8,85.86,0.00
4440.00,4500.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,5.59,3,0.00,0.00,0.00,0.00,2.04,13.10,0.57,1.18,9,7,9,66.15,0.00
4440.00,4500.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,3.74,2,0.00,0.00,0.00,0.00,1.59,12.39,0.72,0.88,3,4,5,52.07,0.00
4500.00,4560.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,3.73,2,0.00,0.00,0.00,0.00,1.73,13.22,0.59,1.02,4,5,6,57.05,0.00
4500.00,4560.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,1.87,1,0.00,0.00,0.00,0.00,1.29,11.60,1.48,0.72,1,1,2,42.29,0.00
4560.00,4620.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,3.73,2,0.00,0.00,0.00,0.00,1.14,13.42,0.54,0.65,6,6,7,36.78,0.00
4560.00,4620.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,3.74,2,0.00,0.00,0.00,0.00,2.37,12.28,0.86,1.35,5,5,6,79.86,0.00
4620.00,4680.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,5.59,3,0.00,0.00,0.00,0.00,2.20,12.14,0.55,1.30,8,8,9,72.04,0.00
4620.00,4680.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,3.74,2,0.00,0.00,0.00,0.00,2.21,11.96,1.36,1.25,4,4,5,73.41,0.00
4680.00,4740.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,3.08,2,0.00,0.00,0.00,0.00,1.28,12.94,0.71,0.77,4,5,5,41.56,0.00
4680.00,4740.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,3.74,2,0.00,0.00,0.00,0.00,1.48,12.46,0.77,0.83,3,2,4,49.15,0.00
4740.00,4800.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,3.73,2,0.00,0.00,0.00,0.00,0.89,12.85,0.60,0.52,4,4,4,28.88,0.00
4740.00,4800.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,3.74,2,0.00,0.00,0.00,0.00,1.34,13.25,0.72,0.77,2,4,4,44.94,0.00
4800.00,4860.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,3.73,2,0.00,0.00,0.00,0.00,1.18,10.31,0.48,0.70,9,9,9,37.58,0.00
4800.00,4860.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,3.74,2,0.00,0.00,0.00,0.00,2.75,11.94,0.71,1.55,8,6,8,91.44,0.00
4860.00,4920.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,5.59,3,0.00,0.00,0.00,0.00,2.80,12.11,1.21,1.62,7,7,7,93.04,0.00
4860.00,4920.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,3.74,2,0.00,0.00,0.00,0.00,1.95,11.84,1.18,1.08,2,3,4,64.21,0.00
4920.00,4980.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,1.86,1,0.00,0.00,0.00,0.00,0.14,9.92,0.22,0.08,5,5,5,3.67,0.00
4920.00,4980.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,1.87,1,0.00,0.00,0.00,0.00,1.09,13.11,0.33,0.62,5,5,6,36.73,0.00
4980.00,5040.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,5.13,3,0.00,0.00,0.00,0.00,1.43,12.45,0.60,0.88,7,7,7,48.56,0.00
4980.00,5040.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,3.74,3,0.00,0.00,0.00,0.00,2.29,12.15,1.22,1.28,3,4,4,75.26,0.00
5040.00,5100.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,3.73,2,0.00,0.00,0.00,0.00,0.95,11.99,0.24,0.55,8,7,8,28.09,0.00
5040.00,5100.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,5.61,3,0.00,0.00,0.00,0.00,3.46,11.54,2.36,1.92,6,3,6,113.59,0.00
5100.00,5160.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,5.59,3,0.00,0.00,0.00,0.00,2.37,11.31,1.84,1.38,4,5,5,78.22,0.00
5100.00,5160.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,3.74,3,0.00,0.00,0.00,0.00,1.06,12.88,0.97,0.65,1,4,4,36.95,0.00
5160.00,5220.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,5.44,3,0.00,0.00,0.00,0.00,1.52,12.58,0.37,0.93,10,9,10,49.44,0.00
5160.00,5220.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,5.61,3,0.00,0.00,0.00,0.00,3.22,11.89,1.40,1.80,6,4,6,105.95,0.00
5220.00,5280.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,3.73,2,0.00,0.00,0.00,0.00,0.77,10.93,0.59,0.48,4,5,5,26.92,0.00
5220.00,5280.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,3.74,2,0.00,0.00,0.00,0.00,2.27,11.14,2.10,1.25,3,5,5,74.58,0.00
5280.00,5340.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5280.00,5340.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5340.00,5400.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5340.00,5400.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5400.00,5433.00,0.00,z_rp3_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5400.00,5433.00,0.00,z_rp3_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
