interval_begin,interval_end,interval_haltingDurationSum,interval_id,interval_intervalHaltingDurationSum,interval_jamLengthInMetersSum,interval_jamLengthInVehiclesSum,interval_maxHaltingDuration,interval_maxIntervalHaltingDuration,interval_maxJamLengthInMeters,interval_maxJamLengthInVehicles,interval_maxOccupancy,interval_maxVehicleNumber,interval_meanHaltingDuration,interval_meanIntervalHaltingDuration,interval_meanMaxJamLengthInMeters,interval_meanMaxJamLengthInVehicles,interval_meanOccupancy,interval_meanSpeed,interval_meanTimeLoss,interval_meanVehicleNumber,interval_nVehEntered,interval_nVehLeft,interval_nVehSeen,interval_sampledSeconds,interval_startedHalts
3780.00,3840.00,1179.00,z_rp5_to_rp4_2,899.00,6849.85,893,90.00,60.00,130.08,17,42.81,19,62.05,47.31,114.16,14.88,35.15,0.27,48.36,15.60,6,0,19,936.00,6.00
3840.00,3900.00,2870.00,z_rp5_to_rp4_1,1540.00,12364.00,1592,141.00,60.00,221.86,28,62.80,28,73.59,39.49,204.38,26.28,61.95,0.11,51.40,27.68,6,4,32,1658.12,20.00
3840.00,3900.00,2375.00,z_rp5_to_rp4_2,1197.00,9094.07,1192,150.00,60.00,175.08,23,51.82,23,103.26,52.04,151.57,19.87,46.11,0.16,52.77,20.47,4,0,23,1228.00,5.00
3900.00,3960.00,4293.00,z_rp5_to_rp4_1,1606.00,12764.29,1630,196.00,60.00,221.86,28,62.80,28,130.09,48.67,212.42,27.10,62.18,0.06,53.42,27.78,3,5,31,1665.05,8.00
3900.00,3960.00,3847.00,z_rp5_to_rp4_2,1472.00,11126.87,1468,203.00,60.00,197.54,26,58.58,26,142.48,54.52,185.45,24.47,56.39,0.08,57.47,25.07,3,2,26,1503.51,4.00
3960.00,4020.00,4182.00,z_rp5_to_rp4_1,958.00,6741.15,885,207.00,34.00,175.08,22,58.44,26,28.07,6.43,98.06,12.50,52.08,1.08,33.00,23.53,13,18,39,1403.75,131.00
3960.00,4020.00,3322.00,z_rp5_to_rp4_2,689.00,4550.03,607,201.00,22.00,141.47,19,56.32,25,32.57,6.75,57.75,7.52,43.70,1.94,32.54,19.73,7,16,31,1177.23,84.00
4020.00,4080.00,889.00,z_rp5_to_rp4_1,820.00,4770.64,637,26.00,19.00,113.74,14,54.63,25,4.54,4.18,61.22,7.78,50.79,1.51,34.91,23.07,14,13,35,1373.42,184.00
4020.00,4080.00,593.00,z_rp5_to_rp4_2,553.00,4077.71,538,36.00,35.00,122.95,16,38.30,17,20.45,19.07,64.37,8.43,29.81,1.92,36.06,13.45,4,11,19,801.67,22.00
4080.00,4140.00,772.00,z_rp5_to_rp4_1,668.00,4155.10,570,21.00,12.00,71.31,9,51.69,24,6.38,5.52,46.94,6.27,45.94,2.01,30.16,20.77,13,15,35,1235.32,110.00
4080.00,4140.00,189.00,z_rp5_to_rp4_2,165.00,1192.19,162,26.00,25.00,55.17,7,20.28,9,18.90,16.50,19.87,2.68,12.12,3.93,18.19,5.70,5,11,13,337.45,6.00
4140.00,4200.00,1137.00,z_rp5_to_rp4_1,1066.00,7768.36,1053,72.00,60.00,140.17,19,49.74,23,35.53,33.31,128.34,17.37,44.03,0.47,45.39,19.60,5,6,25,1173.63,23.00
4140.00,4200.00,1.00,z_rp5_to_rp4_2,1.00,0.00,0,1.00,1.00,0.00,0,9.01,4,1.00,1.00,0.00,0.00,3.19,10.15,3.07,1.58,6,8,8,91.38,1.00
4200.00,4260.00,1539.00,z_rp5_to_rp4_1,435.00,3085.13,420,84.00,32.00,140.02,19,42.82,19,45.26,12.79,51.42,7.00,27.52,2.11,33.08,12.58,0,17,19,748.29,15.00
4200.00,4260.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4260.00,4320.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,2.57,2,0.00,0.00,0.00,0.00,0.11,6.69,0.87,0.10,0,2,2,4.72,0.00
4260.00,4320.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4320.00,4380.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4320.00,4380.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4380.00,4440.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4380.00,4440.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4440.00,4500.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4440.00,4500.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4500.00,4560.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4500.00,4560.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4560.00,4620.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4560.00,4620.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4620.00,4680.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4620.00,4680.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4680.00,4740.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4680.00,4740.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4740.00,4800.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4740.00,4800.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4800.00,4860.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4800.00,4860.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4860.00,4920.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4860.00,4920.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4920.00,4980.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4920.00,4980.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4980.00,5040.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
4980.00,5040.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5040.00,5100.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5040.00,5100.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5100.00,5160.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5100.00,5160.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5160.00,5220.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5160.00,5220.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5220.00,5280.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5220.00,5280.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5280.00,5340.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5280.00,5340.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5340.00,5400.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5340.00,5400.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5400.00,5433.00,0.00,z_rp5_to_rp4_1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
5400.00,5433.00,0.00,z_rp5_to_rp4_2,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,0.00,0,0,0,0.00,0.00
