interval_begin,interval_end,interval_haltingDurationSum,interval_id,interval_intervalHaltingDurationSum,interval_jamLengthInMetersSum,interval_jamLengthInVehiclesSum,interval_maxHaltingDuration,interval_maxIntervalHaltingDuration,interval_maxJamLengthInMeters,interval_maxJamLengthInVehicles,interval_maxOccupancy,interval_maxVehicleNumber,interval_meanHaltingDuration,interval_meanIntervalHaltingDuration,interval_meanMaxJamLengthInMeters,interval_meanMaxJamLengthInVehicles,interval_meanOccupancy,interval_meanSpeed,interval_meanTimeLoss,interval_meanVehicleNumber,interval_nVehEntered,interval_nVehLeft,interval_nVehSeen,interval_sampledSeconds,interval_startedHalts
420.00,480.00,281.00,z_ccb_to_rp4_2,276.00,1729.81,246,33.00,33.00,57.49,8,45.02,10,8.52,8.36,28.75,4.08,33.75,1.60,23.01,7.03,10,8,16,417.54,31.00
480.00,540.00,224.00,z_ccb_to_rp4_1,221.00,1563.83,214,38.00,38.00,44.56,6,26.28,9,18.67,18.42,26.06,3.57,19.10,4.44,12.68,6.67,16,14,21,390.27,11.00
480.00,540.00,329.00,z_ccb_to_rp4_2,276.00,1733.64,247,33.00,31.00,65.07,9,46.91,10,9.40,7.88,28.73,4.08,34.07,1.77,19.03,7.08,11,11,19,419.15,29.00
540.00,600.00,598.00,z_ccb_to_rp4_1,530.00,3796.07,511,52.00,52.00,115.79,14,44.70,17,26.00,23.04,62.77,8.42,33.68,2.04,21.25,12.40,22,15,29,729.62,19.00
540.00,600.00,508.00,z_ccb_to_rp4_2,415.00,2870.17,388,42.00,42.00,80.11,11,54.69,12,15.88,12.97,46.62,6.25,45.18,1.13,31.44,9.30,8,7,16,552.22,27.00
600.00,660.00,707.00,z_ccb_to_rp4_1,539.00,4074.86,496,51.00,26.00,131.17,15,47.46,17,11.22,8.55,59.06,6.87,40.25,1.92,29.92,14.67,11,13,25,872.10,57.00
600.00,660.00,627.00,z_ccb_to_rp4_2,453.00,2909.98,394,42.00,29.00,95.40,12,59.66,12,9.50,6.86,42.77,5.65,50.58,1.06,33.57,10.48,8,7,17,622.53,61.00
660.00,720.00,595.00,z_ccb_to_rp4_1,590.00,4305.90,551,45.00,45.00,125.33,15,54.22,19,8.62,8.55,53.54,6.97,41.93,1.66,27.00,14.97,17,10,29,889.82,72.00
660.00,720.00,520.00,z_ccb_to_rp4_2,508.00,3543.48,474,38.00,38.00,97.63,13,64.61,13,9.29,9.07,50.30,6.50,53.46,0.74,32.67,11.00,9,6,19,657.22,53.00
720.00,780.00,1528.00,z_ccb_to_rp4_1,1204.00,10427.47,1195,105.00,60.00,178.94,21,59.81,21,63.67,50.17,171.14,19.62,57.77,0.04,57.77,20.30,2,0,21,1217.09,9.00
720.00,780.00,1090.00,z_ccb_to_rp4_2,751.00,5514.51,743,97.00,60.00,99.58,13,64.61,13,51.90,35.76,89.22,11.98,63.01,0.14,53.89,12.72,1,1,14,762.10,8.00
780.00,840.00,2200.00,z_ccb_to_rp4_1,752.00,6419.32,750,110.00,41.00,178.71,21,59.81,21,36.06,12.33,90.32,10.00,48.73,1.03,34.00,17.27,7,12,28,1030.21,44.00
780.00,840.00,1146.00,z_ccb_to_rp4_2,381.00,2446.71,342,110.00,19.00,95.00,13,64.61,13,21.22,7.05,35.93,4.88,47.30,1.29,26.62,9.92,7,13,20,588.47,42.00
840.00,900.00,896.00,z_ccb_to_rp4_1,832.00,6501.02,810,74.00,60.00,178.98,20,57.01,20,16.91,15.70,97.80,12.13,51.72,1.07,28.81,18.40,19,15,35,1093.58,51.00
840.00,900.00,427.00,z_ccb_to_rp4_2,425.00,2647.16,371,34.00,34.00,100.57,13,64.61,13,7.76,7.73,40.65,5.52,51.00,0.99,32.28,10.47,11,5,18,625.54,55.00
900.00,960.00,1774.00,z_ccb_to_rp4_1,1041.00,9053.20,1043,90.00,42.00,178.94,20,57.01,20,34.78,20.41,131.01,14.93,54.67,0.38,45.22,19.47,5,5,25,1163.65,32.00
900.00,960.00,953.00,z_ccb_to_rp4_2,644.00,4655.76,612,57.00,41.00,97.12,13,64.61,13,21.18,14.31,70.24,9.08,57.60,0.48,42.55,11.83,3,4,16,706.14,33.00
960.00,1020.00,1082.00,z_ccb_to_rp4_1,802.00,6849.93,798,55.00,33.00,178.84,21,59.81,21,16.15,11.97,98.93,11.27,51.27,0.84,37.75,18.13,7,11,27,1083.83,54.00
960.00,1020.00,491.00,z_ccb_to_rp4_2,352.00,2417.92,330,40.00,26.00,96.88,12,59.64,12,10.23,7.33,36.89,4.85,46.52,1.31,25.42,9.92,9,9,21,591.04,37.00
1020.00,1080.00,1015.00,z_ccb_to_rp4_1,924.00,7091.79,885,43.00,36.00,148.56,17,57.01,21,16.37,14.90,101.78,12.45,52.95,0.79,36.71,19.03,13,9,29,1132.86,53.00
1020.00,1080.00,692.00,z_ccb_to_rp4_2,644.00,4405.38,596,35.00,35.00,97.65,13,64.61,13,12.58,11.71,64.53,8.60,59.58,0.49,43.66,12.12,4,5,16,724.19,49.00
1080.00,1140.00,603.00,z_ccb_to_rp4_1,457.00,3350.27,412,26.00,13.00,164.04,18,54.63,20,8.38,6.35,43.23,5.07,42.36,2.72,21.51,15.15,13,22,33,893.37,55.00
1080.00,1140.00,331.00,z_ccb_to_rp4_2,238.00,1281.05,180,25.00,9.00,52.05,6,52.00,11,5.01,3.61,18.97,2.53,41.83,2.17,19.80,8.85,11,15,22,521.43,59.00
1140.00,1200.00,212.00,z_ccb_to_rp4_1,211.00,1445.25,181,15.00,15.00,86.18,8,41.43,14,5.89,5.86,23.49,2.92,27.07,4.23,10.48,10.07,27,29,38,584.70,39.00
1140.00,1200.00,148.00,z_ccb_to_rp4_2,116.00,629.02,94,14.00,14.00,32.92,4,41.86,8,5.48,4.30,10.23,1.52,23.96,3.23,11.18,5.10,13,16,20,301.01,23.00
1200.00,1260.00,530.00,z_ccb_to_rp4_1,472.00,3160.31,443,33.00,33.00,80.13,11,50.25,18,15.59,13.88,47.36,6.62,35.47,3.17,15.91,13.08,28,19,37,764.56,30.00
1200.00,1260.00,303.00,z_ccb_to_rp4_2,293.00,1877.69,260,29.00,29.00,67.58,9,49.70,10,8.42,8.14,31.04,4.28,37.12,1.75,24.85,7.68,12,7,16,456.44,34.00
1260.00,1320.00,986.00,z_ccb_to_rp4_1,884.00,6554.56,815,42.00,36.00,178.98,21,58.67,21,12.48,11.19,91.55,11.12,52.69,0.92,36.79,19.25,11,12,29,1144.65,70.00
1260.00,1320.00,415.00,z_ccb_to_rp4_2,411.00,2536.28,353,28.00,28.00,99.88,13,64.61,13,6.80,6.74,41.38,5.68,50.50,1.27,33.24,10.52,8,9,17,624.44,58.00
1320.00,1380.00,832.00,z_ccb_to_rp4_1,795.00,5464.05,720,33.00,33.00,156.35,19,58.63,21,8.67,8.28,72.42,9.37,52.34,1.11,35.88,18.98,12,8,29,1133.19,89.00
1320.00,1380.00,450.00,z_ccb_to_rp4_2,440.00,2797.12,376,25.00,25.00,86.01,10,54.69,12,6.62,6.47,39.58,5.07,49.44,1.30,31.08,10.42,10,7,18,619.60,64.00
1380.00,1440.00,1270.00,z_ccb_to_rp4_1,979.00,7322.18,939,47.00,33.00,178.98,22,61.43,22,13.37,10.30,89.30,11.30,55.66,0.57,42.70,20.10,6,8,27,1202.26,79.00
1380.00,1440.00,478.00,z_ccb_to_rp4_2,404.00,2965.33,383,37.00,35.00,95.17,12,59.64,12,9.19,7.77,47.33,6.02,50.49,0.98,30.24,10.40,8,8,19,620.65,43.00
1440.00,1500.00,973.00,z_ccb_to_rp4_1,697.00,5100.07,646,50.00,27.00,135.49,16,55.84,20,13.70,9.82,71.64,9.02,46.91,1.46,28.52,17.18,13,16,32,1019.54,58.00
1440.00,1500.00,381.00,z_ccb_to_rp4_2,361.00,2354.51,316,19.00,19.00,78.70,10,57.07,12,7.47,7.08,36.00,4.77,44.73,1.51,24.45,9.32,9,13,20,552.92,46.00
1500.00,1560.00,416.00,z_ccb_to_rp4_1,355.00,2252.93,308,23.00,23.00,89.73,10,44.93,17,7.17,6.12,35.20,4.70,37.31,3.17,15.18,13.80,25,27,41,808.76,51.00
1500.00,1560.00,203.00,z_ccb_to_rp4_2,171.00,601.58,102,19.00,9.00,35.81,5,54.67,11,2.74,2.31,7.99,1.30,40.26,2.48,17.08,8.52,17,13,24,501.97,71.00
1560.00,1620.00,913.00,z_ccb_to_rp4_1,758.00,6006.28,752,55.00,45.00,163.73,18,54.19,20,17.90,14.86,83.89,10.38,47.45,1.23,32.15,17.27,15,14,29,1025.94,44.00
1560.00,1620.00,491.00,z_ccb_to_rp4_2,455.00,2840.81,388,34.00,34.00,95.63,12,59.66,12,6.38,5.91,39.55,5.27,51.68,1.06,30.70,10.73,8,9,19,636.54,68.00
1620.00,1680.00,852.00,z_ccb_to_rp4_1,808.00,6376.52,796,48.00,48.00,178.98,21,58.63,21,13.74,13.03,85.48,10.62,50.34,1.15,32.15,18.28,16,12,31,1087.93,58.00
1620.00,1680.00,388.00,z_ccb_to_rp4_2,376.00,2249.26,312,18.00,18.00,66.70,9,54.69,11,5.54,5.37,32.28,4.30,47.34,1.19,25.26,9.80,11,11,21,582.53,65.00
1680.00,1740.00,817.00,z_ccb_to_rp4_1,412.00,3187.63,400,49.00,23.00,142.63,15,53.05,19,13.62,6.87,44.04,5.27,38.30,3.03,17.09,14.12,19,25,38,832.27,49.00
1680.00,1740.00,323.00,z_ccb_to_rp4_2,309.00,1937.76,254,27.00,27.00,81.41,10,49.72,10,5.29,5.07,30.28,3.87,42.06,1.66,20.78,8.82,12,12,22,522.67,60.00
1740.00,1800.00,771.00,z_ccb_to_rp4_1,711.00,5790.59,706,61.00,57.00,171.35,18,50.25,18,17.13,15.80,81.22,9.87,42.86,1.05,29.32,15.57,16,12,29,924.34,41.00
1740.00,1800.00,514.00,z_ccb_to_rp4_2,415.00,2605.55,355,30.00,14.00,64.46,8,59.66,12,6.19,5.00,38.02,5.02,51.65,1.14,29.19,10.72,10,12,20,638.26,79.00
1800.00,1860.00,912.00,z_ccb_to_rp4_1,724.00,5129.82,672,50.00,37.00,138.26,18,52.59,19,13.82,10.97,77.32,9.90,46.30,1.29,32.41,16.83,11,12,28,1000.46,56.00
1800.00,1860.00,465.00,z_ccb_to_rp4_2,458.00,2879.65,404,37.00,37.00,97.49,13,64.95,14,8.02,7.90,44.39,6.08,51.74,1.03,34.28,10.67,9,7,17,634.04,55.00
1860.00,1920.00,722.00,z_ccb_to_rp4_1,563.00,4454.01,532,27.00,25.00,156.22,16,53.15,19,11.84,9.23,64.60,7.58,44.07,2.06,24.62,15.73,16,15,32,929.76,54.00
1860.00,1920.00,524.00,z_ccb_to_rp4_2,492.00,3053.91,406,24.00,23.00,93.32,11,59.66,12,5.70,5.35,42.58,5.42,53.22,1.06,33.67,11.08,8,7,18,660.16,86.00
1920.00,1980.00,1007.00,z_ccb_to_rp4_1,945.00,7963.41,927,44.00,44.00,178.98,21,60.98,21,20.98,19.69,109.35,12.53,54.12,0.57,48.76,18.75,5,4,22,1121.18,37.00
1920.00,1980.00,567.00,z_ccb_to_rp4_2,472.00,3248.25,427,35.00,31.00,98.39,12,59.66,13,9.61,8.00,47.65,6.13,52.21,1.01,32.78,10.77,7,8,18,639.87,50.00
1980.00,2040.00,1169.00,z_ccb_to_rp4_1,1060.00,8463.36,1040,73.00,60.00,178.98,21,62.07,22,24.87,22.55,131.22,15.90,58.04,0.46,43.28,20.28,9,6,27,1210.69,39.00
1980.00,2040.00,516.00,z_ccb_to_rp4_2,499.00,3110.03,426,25.00,25.00,100.57,13,64.07,13,6.62,6.40,44.34,5.80,54.26,0.94,34.85,11.33,8,6,18,675.50,73.00
2040.00,2100.00,2217.00,z_ccb_to_rp4_1,1246.00,10591.74,1243,127.00,60.00,178.71,21,60.98,21,92.38,51.92,176.10,20.65,60.68,0.03,59.62,20.92,0,1,21,1254.66,3.00
2040.00,2100.00,923.00,z_ccb_to_rp4_2,749.00,5404.22,733,80.00,60.00,100.57,14,67.65,14,35.50,28.81,84.50,11.43,62.72,0.26,54.81,13.10,2,3,14,783.61,16.00
2100.00,2160.00,2854.00,z_ccb_to_rp4_1,1269.00,9907.36,1247,127.00,60.00,178.98,23,63.08,23,69.61,30.95,153.76,19.33,61.40,0.15,56.50,21.93,3,0,23,1314.79,22.00
2100.00,2160.00,1019.00,z_ccb_to_rp4_2,639.00,4470.77,598,82.00,48.00,100.57,14,67.07,14,20.80,13.04,70.40,9.30,58.40,0.51,46.65,12.13,4,1,15,726.02,41.00
2160.00,2220.00,2271.00,z_ccb_to_rp4_1,1127.00,8693.04,1085,108.00,60.00,178.98,23,63.08,23,31.54,15.65,118.67,14.68,57.69,0.33,48.10,20.62,2,5,25,1234.16,50.00
2160.00,2220.00,954.00,z_ccb_to_rp4_2,453.00,2948.93,403,56.00,27.00,100.57,13,64.49,14,14.91,7.08,46.47,6.25,52.21,0.94,32.15,11.00,5,6,19,654.72,50.00
2220.00,2280.00,1057.00,z_ccb_to_rp4_1,520.00,4019.10,467,127.00,27.00,178.88,20,58.19,20,14.48,7.12,61.90,7.02,45.05,2.20,23.53,16.20,14,18,34,960.24,55.00
2220.00,2280.00,535.00,z_ccb_to_rp4_2,383.00,2532.99,337,33.00,25.00,97.77,12,59.71,13,9.07,6.49,39.38,5.17,47.85,1.35,23.41,10.07,10,12,23,598.21,48.00
2280.00,2340.00,1096.00,z_ccb_to_rp4_1,1016.00,9560.69,1008,71.00,60.00,178.78,19,53.05,20,30.44,28.22,147.81,15.20,50.38,0.22,51.28,18.28,5,4,21,1094.12,26.00
